"","data","sta","x","y","BPC"
"433","RSMP","RSMP181",-8.90406,49.40157,462.729056218342
"434","RSMP","RSMP2023",-4.8353,49.40377,100.130176835219
"435","REBENT","REBENT115",0.077,49.40812,2153.47175218814
"436","RSMP","RSMP2249",-4.65941,49.40884,283.387991996064
"437","RSMP","RSMP149",-8.98855,49.41209,137.867167667867
"438","REBENT","REBENT118",0.17277,49.4156,11259.8377368552
"439","RSMP","RSMP1897",-4.95838,49.41628,67.3476829731226
"440","REBENT","REBENT92",-1.17532,49.4185,2176.61585989667
"441","REBENT","REBENT113",0.04217,49.419,4955.91245758679
"442","RSMP","RSMP2435",-4.57784,49.41917,2640.31453601416
"443","RSMP","RSMP170",-8.93721,49.42347,214.482379972603
"444","RSMP","RSMP1999",-4.87688,49.42733,2047.77088633394
"445","REBENT","REBENT120",0.24377,49.43066,50.1739639037412
"446","REBENT","REBENT117",0.16033,49.43211,217.363649714494
"447","REBENT","REBENT114",0.06657,49.43222,831.989581046912
"448","REBENT","REBENT94",-1.13065,49.43223,3511.88283398594
"449","RSMP","RSMP131",-9.02108,49.43361,170.587208545221
"450","REBENT","REBENT122",0.27912,49.4368,2299.50561896013
"451","RSMP","RSMP2042",-4.79552,49.43803,4604.75325289428
"452","REBENT","REBENT119",0.21313,49.43923,1570.43578849761
"453","REBENT","REBENT121",0.26743,49.44017,9130.64973391232
"454","RSMP","RSMP156",-8.96995,49.44412,78.015181026215
"455","RSMP","RSMP2123",-4.7145,49.44851,1508.64678311211
"456","RSMP","RSMP2007",-4.86445,49.45222,261.142364112601
"457","RSMP","RSMP120",-9.04334,49.46098,9.37446878530089
"458","RSMP","RSMP2193",-4.68895,49.46355,32.653337263328
"459","RSMP","RSMP139",-9.00172,49.46643,47.1137038400798
"460","RSMP","RSMP2501",-4.55148,49.47041,117.4920642881
"461","REBENT","REBENT112",0.01368,49.47408,32855.0018677753
"462","RSMP","RSMP2013",-4.85055,49.47828,361.813845204595
"463","RSMP","RSMP2716",-4.47071,49.48085,1183.38782999296
"464","RSMP","RSMP126",-9.03528,49.48835,59.0342675468163
"465","RSMP","RSMP2065",-4.76941,49.489,2596.88502008928
"466","RSMP","RSMP2882",-4.38862,49.49122,2055.04662620221
"467","RSMP","RSMP2465",-4.56094,49.49136,31.5385130409556
"468","REBENT","REBENT89",-1.20309,49.49341,1197.59455425518
"469","RSMP","RSMP3184",-4.26088,49.4939,53.8073818600262
"470","RSMP","RSMP2819",-4.41245,49.49818,4573.55856425263
"471","RSMP","RSMP1847",-4.99874,49.49926,786.246037646069
"472","RSMP","RSMP1845",-4.9989,49.49927,47.7984732031378
"473","RSMP","RSMP1846",-4.99883,49.49927,414.071069031575
"474","RSMP","RSMP140",-9,49.5,4973.14393553988
"475","RSMP","RSMP294",-8,49.5,4146.49177918354
"476","RSMP","RSMP414",-7,49.5,1477.49892823206
"477","RSMP","RSMP863",-6,49.5,26510.2593310886
"478","RSMP","RSMP3046",-4.30698,49.50173,827.75851469167
"479","RSMP","RSMP3448",-4.18866,49.50246,430.12258316212
"480","RSMP","RSMP2365",-4.6066,49.51042,765.888732057679
"481","RSMP","RSMP2577",-4.5246,49.52127,2828.37212089076
"482","RSMP","RSMP2763",-4.44368,49.53176,287.693027103615
"483","RSMP","RSMP2932",-4.36184,49.54221,438.988294507745
"484","RSMP","RSMP2722",-4.46955,49.54815,3160.47640172556
"485","RSMP","RSMP2237",-4.6614,49.55085,218.414009976916
"486","RSMP","RSMP3119",-4.28001,49.55252,666.810257706454
"487","RSMP","RSMP2360",-4.60804,49.561,914.40355043109
"488","RSMP","RSMP2433",-4.57942,49.56162,2344.09276484445
"489","RSMP","RSMP2792",-4.42247,49.56742,762.965906976925
"490","RSMP","RSMP2658",-4.49795,49.57218,468.761603118222
"491","RSMP","RSMP2362",-4.60799,49.57448,650.743634585957
"492","REBENT","REBENT55",-1.85397,49.57675,357.9885171878
"493","REBENT","REBENT56",-1.84418,49.58183,112.955925914194
"494","RSMP","RSMP2121",-4.71598,49.59107,1416.39045234028
"495","RSMP","RSMP2301",-4.6344,49.60177,656.621538584232
"496","RSMP","RSMP2248",-4.65986,49.61589,663.983728267404
"497","RSMP","RSMP2310",-4.62938,49.61631,257.659403032002
"498","REBENT","REBENT116",0.11665,49.61665,9154.1152076161
"499","RSMP","RSMP693",-6.29472,49.6413,964.761913582459
"500","RSMP","RSMP784",-6.18063,49.64223,1142.26892718045
"501","RSMP","RSMP715",-6.28112,49.64351,2448.12865946266
"502","RSMP","RSMP809",-6.13472,49.64507,1824.47690423585
"503","RSMP","RSMP798",-6.15324,49.64636,1794.7654342514
"504","RSMP","RSMP743",-6.25342,49.64737,355.74580057603
"505","RSMP","RSMP751",-6.24041,49.6491,336.527280483158
"506","RSMP","RSMP697",-6.29033,49.64988,388.870052354671
"507","RSMP","RSMP760",-6.22697,49.65145,373.13046595305
"508","RSMP","RSMP764",-6.2134,49.65332,899.01272672358
"509","RSMP","RSMP770",-6.19974,49.6554,1032.40154356695
"510","RSMP","RSMP746",-6.24936,49.65625,1448.09463420572
"511","RSMP","RSMP781",-6.1861,49.65706,1743.57769632202
"512","RSMP","RSMP755",-6.23611,49.65786,3.68669099845887
"513","RSMP","RSMP788",-6.17266,49.65919,820.298957677677
"514","RSMP","RSMP761",-6.22254,49.65981,147.769042696454
"515","RSMP","RSMP735",-6.27249,49.66069,803.890510153293
"516","RSMP","RSMP767",-6.20911,49.66176,2564.98898607883
"517","RSMP","RSMP741",-6.25835,49.66237,4807.61238396742
"518","RSMP","RSMP805",-6.14478,49.6632,281.764289886521
"519","RSMP","RSMP774",-6.19542,49.66379,479.871941011761
"520","RSMP","RSMP749",-6.24475,49.66451,1102.29029054032
"521","RSMP","RSMP783",-6.18188,49.66558,5096.52268612295
"522","RSMP","RSMP756",-6.23182,49.66629,702.952115491383
"523","RSMP","RSMP790",-6.16833,49.66766,377.999443532592
"524","RSMP","RSMP763",-6.21809,49.66844,3325.67259930424
"525","REBENT","REBENT66",-1.60931,49.67002,7722.18388819698
"526","RSMP","RSMP779",-6.19081,49.67243,144.838340576156
"527","RSMP","RSMP695",-6.29142,49.67357,345.38461238603
"528","RSMP","RSMP786",-6.17729,49.67432,309.278921065846
"529","RSMP","RSMP794",-6.16375,49.67616,932.14417349438
"530","RSMP","RSMP740",-6.26414,49.6776,635.351127899432
"531","REBENT","REBENT73",-1.50507,49.679,9609.98666221718
"532","RSMP","RSMP808",-6.13561,49.68007,1275.67761597593
"533","RSMP","RSMP754",-6.23639,49.68156,754.063421556999
"534","RSMP","RSMP766",-6.21011,49.68582,190.38592134564
"535","RSMP","RSMP782",-6.18278,49.68957,899.239246329111
"536","RSMP","RSMP711",-6.28277,49.69056,929.706424745303
"537","RSMP","RSMP797",-6.15535,49.6932,713.983220534363
"538","RSMP","RSMP742",-6.2555,49.69497,3160.41497036223
"539","RSMP","RSMP759",-6.22853,49.69897,3538.26759948922
"540","RSMP","RSMP811",-6.13404,49.70159,895.673025253624
"541","RSMP","RSMP769",-6.20124,49.7025,1582.50975520449
"542","RSMP","RSMP787",-6.17376,49.70664,246.389443067264
"543","RSMP","RSMP734",-6.27396,49.70784,1785.18876377783
"544","RSMP","RSMP803",-6.14721,49.71046,92.9537443377192
"545","RSMP","RSMP748",-6.24682,49.71197,394.109349458604
"546","RSMP","RSMP762",-6.21969,49.71571,715.410079270789
"547","RSMP","RSMP777",-6.19325,49.71957,129.651760687026
"548","RSMP","RSMP694",-6.29357,49.72147,268.465105481224
"549","RSMP","RSMP793",-6.16528,49.72377,8047.32317057632
"550","RSMP","RSMP739",-6.2662,49.72492,6663.37086230927
"551","RSMP","RSMP752",-6.23916,49.729,6328.58856486425
"552","RSMP","RSMP765",-6.21197,49.73295,2175.58091145171
"553","RSMP","RSMP800",-6.15005,49.73641,164.023209680591
"554","RSMP","RSMP696",-6.29139,49.73834,158.972962983213
"555","RSMP","RSMP1143",-5.49831,49.74976,3069.82967729685
"556","RSMP","RSMP1144",-5.49818,49.74981,1501.16505804855
"557","RSMP","RSMP1145",-5.49807,49.74984,4713.42721868686
"558","RSMP","RSMP223",-8.5,49.75,4155.90125246557
"559","RSMP","RSMP363",-7.5,49.75,5045.28119594958
"560","RSMP","RSMP590",-6.5,49.75,1483.72290157143
"561","RSMP","RSMP2659",-4.49792,49.75008,830.075085727941
"562","RSMP","RSMP2660",-4.49783,49.75009,941.993951337869
"563","RSMP","RSMP2661",-4.49777,49.75011,953.283057404676
"564","RSMP","RSMP5470",-3.49922,49.75039,7136.82211161047
"565","RSMP","RSMP5472",-3.49912,49.75039,4085.3511925112
"566","RSMP","RSMP5474",-3.49901,49.75039,3982.15437392647
"567","RSMP","RSMP222",-8.522,49.768,520.065189303504
"568","RSMP","RSMP221",-8.52278,49.7681,554.963946182494
"569","RSMP","RSMP3428",-4.19565,49.80758,1372.00834774659
"570","RSMP","RSMP3426",-4.196,49.808,1146.37013116768
"571","RSMP","RSMP272",-8.10039,49.82676,4730.74679690481
"572","RSMP","RSMP287",-8.06271,49.82691,154.65893829173
"573","RSMP","RSMP277",-8.08006,49.83003,429.541657452539
"574","RSMP","RSMP268",-8.10743,49.83164,899.064268534755
"575","RSMP","RSMP255",-8.15454,49.83196,606.211776455454
"576","RSMP","RSMP290",-8.05953,49.83576,2374.88924481803
"577","RSMP","RSMP279",-8.07748,49.83646,1124.05903941721
"578","RSMP","RSMP229",-8.31613,49.83995,87.6561711525328
"579","RSMP","RSMP231",-8.30154,49.84015,2319.42290424202
"580","RSMP","RSMP271",-8.10373,49.8408,846.300226261626
"581","RSMP","RSMP4049",-3.83278,49.84386,1575.61476019094
"582","RSMP","RSMP4046",-3.833,49.844,1283.96482709289
"583","RSMP","RSMP285",-8.06413,49.84473,486.056763236894
"584","RSMP","RSMP239",-8.2534,49.84802,1767.22410327897
"585","RSMP","RSMP854",-6.025,49.853,858.270727118757
"586","RSMP","RSMP856",-6.02478,49.85347,425.898806714256
"587","RSMP","RSMP247",-8.19338,49.85772,1938.87704771606
"588","RSMP","RSMP259",-8.1393,49.86658,1436.97838674486
"589","RSMP","RSMP234",-8.2834,49.87491,678.30629642848
"590","RSMP","RSMP273",-8.09903,49.87516,894.524315474049
"591","RSMP","RSMP265",-8.11437,49.87958,1677.39807951689
"592","RSMP","RSMP243",-8.23217,49.88324,725.170126027446
"593","RSMP","RSMP269",-8.10725,49.88841,749.431971078962
"594","RSMP","RSMP251",-8.17815,49.89205,294.264169059645
"595","RSMP","RSMP258",-8.14158,49.89464,284.394689669548
"596","RSMP","RSMP228",-8.3254,49.90032,472.150304589797
"597","RSMP","RSMP658",-6.33921,49.90353,1833.64117613216
"598","RSMP","RSMP653",-6.34138,49.90391,413.31056895399
"599","RSMP","RSMP652",-6.34208,49.9044,197.113128350876
"600","RSMP","RSMP659",-6.33819,49.90446,197.513043968927
"601","RSMP","RSMP657",-6.34051,49.9057,685.365736022729
"602","RSMP","RSMP262",-8.13106,49.90587,349.644202986735
"603","RSMP","RSMP663",-6.33577,49.90599,893.591100770555
"604","RSMP","RSMP699",-6.28882,49.90624,3684.73651873363
"605","RSMP","RSMP654",-6.34103,49.90671,278.115866212509
"606","RSMP","RSMP662",-6.33637,49.90689,614.906255118162
"607","RSMP","RSMP656",-6.34057,49.90704,35.1191538692324
"608","RSMP","RSMP651",-6.34276,49.90721,219.792887513402
"609","RSMP","RSMP237",-8.27113,49.90887,709.134000748259
"610","RSMP","RSMP284",-8.06953,49.9097,928.804973404062
"611","RSMP","RSMP361",-7.52593,49.91052,3654.86987167906
"612","RSMP","RSMP736",-6.27228,49.91585,8198.77653808681
"613","RSMP","RSMP664",-6.33359,49.91763,229.647129222607
"614","RSMP","RSMP244",-8.2166,49.91767,484.655722782963
"615","RSMP","RSMP738",-6.26863,49.91986,4033.23742394591
"616","RSMP","RSMP670",-6.3303,49.92083,939.738782509161
"617","RSMP","RSMP661",-6.33747,49.92133,2742.74658073258
"618","RSMP","RSMP660",-6.33775,49.92154,9064.89800965915
"619","RSMP","RSMP276",-8.09099,49.92223,883.352254522345
"620","RSMP","RSMP671",-6.33014,49.92324,5338.3364714806
"621","RSMP","RSMP665",-6.33303,49.9233,2840.19372842523
"622","RSMP","RSMP667",-6.3314,49.92498,3216.74344034877
"623","RSMP","RSMP666",-6.33203,49.92515,301.037438135195
"624","RSMP","RSMP254",-8.16234,49.92641,151.742200894038
"625","RSMP","RSMP721",-6.27753,49.93284,7737.46236031416
"626","RSMP","RSMP737",-6.27018,49.93335,2693.2910392725
"627","RSMP","RSMP732",-6.27438,49.93379,1678.74471564191
"628","RSMP","RSMP733",-6.27415,49.9338,1670.52135974541
"629","RSMP","RSMP725",-6.27724,49.93472,859.759126053075
"630","RSMP","RSMP726",-6.27718,49.93473,231.099223012946
"631","RSMP","RSMP719",-6.27892,49.93523,460.175253847398
"632","RSMP","RSMP267",-8.10815,49.93541,329.624972470759
"633","RSMP","RSMP731",-6.27559,49.93603,1858.32129672377
"634","REBENT","REBENT123",1.05759,49.93855,1415.93455366172
"635","RSMP","RSMP396",-7.16832,49.93966,1280.98927459564
"636","RSMP","RSMP642",-6.36014,49.93967,4196.15335928481
"637","RSMP","RSMP397",-7.168,49.94,1736.89249192273
"638","RSMP","RSMP644",-6.3572,49.94014,4038.6497369848
"639","RSMP","RSMP686",-6.29817,49.94072,97.4784031857519
"640","RSMP","RSMP645",-6.35557,49.94125,8371.50055517411
"641","RSMP","RSMP288",-8.06157,49.94242,1093.68524331631
"642","RSMP","RSMP687",-6.29816,49.94356,131.951293800166
"643","RSMP","RSMP238",-8.25406,49.94357,69.0456669513445
"644","RSMP","RSMP685",-6.29929,49.94413,339.786622104538
"645","RSMP","RSMP684",-6.30006,49.94423,154.055387391603
"646","RSMP","RSMP689",-6.29809,49.94485,294.352015725433
"647","RSMP","RSMP230",-8.30995,49.94504,55.9989247773766
"648","RSMP","RSMP703",-6.28512,49.94506,4050.58773711336
"649","RSMP","RSMP702",-6.28524,49.94533,506.103872889264
"650","RSMP","RSMP227",-8.33196,49.94551,275.779523492789
"651","RSMP","RSMP712",-6.28268,49.94601,312.666670088923
"652","RSMP","RSMP701",-6.28615,49.94616,378.841142126969
"653","RSMP","RSMP710",-6.28366,49.94626,768.174750166258
"654","RSMP","RSMP708",-6.28371,49.94629,3538.11286169609
"655","RSMP","RSMP700",-6.28701,49.9468,3209.3007440058
"656","RSMP","RSMP1115",-5.558,49.947,7043.87550615298
"657","RSMP","RSMP707",-6.28402,49.94736,259.952235873635
"658","RSMP","RSMP1116",-5.5578,49.9474,7151.87597751685
"659","RSMP","RSMP709",-6.28368,49.94744,1151.97494377933
"660","RSMP","RSMP704",-6.28479,49.94755,180.232333371144
"661","RSMP","RSMP705",-6.28465,49.9477,334.750533123209
"662","RSMP","RSMP706",-6.2846,49.94879,346.141531723882
"663","RSMP","RSMP245",-8.20152,49.95213,42.7218617820842
"664","RSMP","RSMP682",-6.3029,49.95631,1107.53852647287
"665","RSMP","RSMP257",-8.14685,49.96089,126.350138888457
"666","RSMP","RSMP2111",-4.72487,49.96188,724.324418265328
"667","RSMP","RSMP2134",-4.71121,49.96385,452.529884510623
"668","RSMP","RSMP2170",-4.69754,49.9656,1090.69081595441
"669","RSMP","RSMP681",-6.30529,49.96628,50892.2304660483
"670","RSMP","RSMP675",-6.31998,49.96634,3263.08469919297
"671","RSMP","RSMP2088",-4.74811,49.96689,728.72342496015
"672","RSMP","RSMP2201",-4.68343,49.96739,1674.50877375148
"673","RSMP","RSMP2100",-4.73398,49.96875,1135.91575674081
"674","RSMP","RSMP232",-8.29445,49.96898,119.269430898138
"675","RSMP","RSMP275",-8.09299,49.96998,161.167122882179
"676","RSMP","RSMP729",-6.27675,49.97127,7172.75710138279
"677","RSMP","RSMP717",-6.27915,49.972,367.979046509826
"678","RSMP","RSMP727",-6.27699,49.97213,67103.9970930444
"679","RSMP","RSMP2147",-4.70646,49.97242,1250.57475443855
"680","RSMP","RSMP720",-6.27879,49.97259,164.974337618738
"681","RSMP","RSMP730",-6.27571,49.97286,2159.0249289738
"682","RSMP","RSMP722",-6.27738,49.97308,1880.55493731215
"683","RSMP","RSMP723",-6.27738,49.97321,5859.38054064414
"684","RSMP","RSMP2183",-4.69311,49.9742,1463.2805596665
"685","RSMP","RSMP352",-7.60208,49.97524,5196.26320794581
"686","RSMP","RSMP2114",-4.72195,49.97625,718.925512882264
"687","RSMP","RSMP2103",-4.7304,49.97678,2076.06141664897
"688","RSMP","RSMP242",-8.24064,49.97789,503.291659587129
"689","RSMP","RSMP2122",-4.71588,49.97913,1018.76677033703
"690","RSMP","RSMP2164",-4.70239,49.98097,363.791461590528
"691","RSMP","RSMP2194",-4.68852,49.98284,1889.23708897884
"692","RSMP","RSMP2110",-4.72522,49.98596,903.113775596439
"693","RSMP","RSMP250",-8.1859,49.98661,3654.98533660492
"694","RSMP","RSMP2089",-4.74795,49.9909,606.957858430147
"695","RSMP","RSMP2200",-4.68389,49.99115,1487.44506832016
"696","RSMP","RSMP2099",-4.7343,49.99259,5981.0200887468
"697","RSMP","RSMP261",-8.13169,49.9954,246.891437698788
"698","RSMP","RSMP226",-8.33203,49.99577,1798.96842511365
"699","RSMP","RSMP2184",-4.69299,49.9978,848.157094672438
"700","RSMP","RSMP3701",-4.00008,49.99955,1070.69836543967
"701","RSMP","RSMP3702",-4.00001,49.99956,968.415230175043
"702","RSMP","RSMP3709",-3.99996,49.99957,1986.09137882934
"703","RSMP","RSMP1842",-4.9995,49.99983,10804.3572425629
"704","RSMP","RSMP1843",-4.99937,49.99986,4803.63412252125
"705","RSMP","RSMP1844",-4.99921,49.99987,7781.36224846283
"706","RSMP","RSMP141",-9,50,3767.88265798191
"707","RSMP","RSMP295",-8,50,3808.68662107613
"708","RSMP","RSMP415",-7,50,488.779480109958
"709","RSMP","RSMP864",-6,50,12586.5217102519
"710","RSMP","RSMP2179",-4.69429,50.00094,746.74818903664
"711","RSMP","RSMP2105",-4.72982,50.00116,404.121839998733
"712","RSMP","RSMP6427",-3.00005,50.00144,6339.42885108453
"713","RSMP","RSMP6431",-2.99994,50.00148,5907.11265214768
"714","RSMP","RSMP6432",-2.99981,50.00153,4628.1264162249
"715","RSMP","RSMP235",-8.28246,50.00291,1152.86758164497
"716","RSMP","RSMP2120",-4.71615,50.00296,693.541892843493
"717","RSMP","RSMP236",-8.27926,50.00341,1167.60203675221
"718","RSMP","RSMP282",-8.0772,50.00433,194.93471961724
"719","RSMP","RSMP281",-8.07729,50.00451,3212.69970993931
"720","RSMP","RSMP1046",-5.66167,50.02314,346.80021574663
"721","RSMP","RSMP1029",-5.6881,50.0254,30.3225816034038
"722","RSMP","RSMP1016",-5.69912,50.02612,21.6804150263334
"723","RSMP","RSMP315",-7.878,50.027,714.793498150592
"724","RSMP","RSMP316",-7.87792,50.02763,1681.85280314683
"725","RSMP","RSMP1049",-5.65887,50.02814,124.212453588767
"726","RSMP","RSMP1054",-5.65467,50.02875,117.727938717468
"727","RSMP","RSMP1014",-5.70208,50.03003,25.8353004722228
"728","RSMP","RSMP1055",-5.65414,50.03126,122.728946584443
"729","RSMP","RSMP6652",-2.75072,50.03165,24191.0250267963
"730","RSMP","RSMP1025",-5.6911,50.0318,51.8875749888347
"731","RSMP","RSMP1058",-5.6503,50.03294,121.324400652789
"732","RSMP","RSMP1047",-5.66156,50.03427,35.2093740426792
"733","RSMP","RSMP1019",-5.69741,50.03434,9.26484085214594
"734","RSMP","RSMP1061",-5.64825,50.03473,43.1762504634616
"735","RSMP","RSMP1052",-5.65657,50.03544,26.5237626464877
"736","RSMP","RSMP1060",-5.6491,50.03674,72.9281641741955
"737","RSMP","RSMP1073",-5.63347,50.03845,33.8787776166861
"738","RSMP","RSMP1825",-5.00883,50.03867,495.884444828334
"739","RSMP","RSMP1660",-5.05833,50.04097,8900.01608310193
"740","RSMP","RSMP1729",-5.03951,50.04124,1774.16489971096
"741","RSMP","RSMP1719",-5.04188,50.04128,5478.68097197784
"742","RSMP","RSMP1665",-5.05562,50.0413,5386.19876193639
"743","RSMP","RSMP1700",-5.04494,50.04152,5403.135978425
"744","RSMP","RSMP1654",-5.06024,50.04257,6875.13838375324
"745","RSMP","RSMP1736",-5.03799,50.04291,7413.52043228991
"746","RSMP","RSMP1658",-5.05924,50.04405,8515.00854243098
"747","RSMP","RSMP1734",-5.03856,50.04441,1803.83292134303
"748","RSMP","RSMP1648",-5.06273,50.04629,1091.80923107044
"749","RSMP","RSMP1659",-5.05849,50.04724,3738.49549009567
"750","RSMP","RSMP1646",-5.06314,50.04758,743.789180530209
"751","RSMP","RSMP362",-7.50119,50.04948,1857.26640723025
"752","RSMP","RSMP1707",-5.04323,50.05217,13027.2206865976
"753","RSMP","RSMP1724",-5.04123,50.05248,4392.12648295227
"754","RSMP","RSMP1735",-5.03838,50.0525,9617.21448708158
"755","RSMP","RSMP1726",-5.03973,50.05409,2893.54579267194
"756","RSMP","RSMP1739",-5.03702,50.05449,15781.8790427435
"757","RSMP","RSMP6653",-2.7498,50.05982,16349.9227474914
"758","RSMP","RSMP1875",-4.97267,50.07133,1953.33068760453
"759","RSMP","RSMP6675",-2.64992,50.08302,7007.31312786519
"760","RSMP","RSMP1905",-4.94933,50.093,1453.28214579033
"761","RSMP","RSMP1471",-5.15473,50.0932,3117.30918671584
"762","RSMP","RSMP1466",-5.15513,50.09323,12923.0806006179
"763","RSMP","RSMP4621",-3.65891,50.09342,948.170831294128
"764","RSMP","RSMP1465",-5.15573,50.09363,4399.53096627437
"765","RSMP","RSMP4726",-3.63842,50.09366,3724.50541521714
"766","RSMP","RSMP1468",-5.15507,50.09402,1041.64963973837
"767","RSMP","RSMP1475",-5.15361,50.09412,1280.44327372806
"768","RSMP","RSMP1469",-5.15503,50.0942,2353.01552790422
"769","RSMP","RSMP1474",-5.15372,50.09436,7773.01276332205
"770","RSMP","RSMP1477",-5.15352,50.09441,1261.45252853027
"771","RSMP","RSMP1586",-5.09463,50.09446,6616.08971801092
"772","RSMP","RSMP1472",-5.1545,50.09505,603.641455646673
"773","RSMP","RSMP1478",-5.15337,50.09514,2886.3933984256
"774","RSMP","RSMP1470",-5.1548,50.09526,2941.15321486793
"775","RSMP","RSMP1575",-5.09761,50.09553,1018.30072267785
