"","data","sta","x","y","TotalDens"
"26723","ODAM","ODAM74",8.1738,55.9353,1404.61538461538
"26724","RSMP","RSMP16654",0.78399,55.93589,1270
"26725","ODAM","ODAM240",8.3237,55.936,953.333333333333
"26726","ODAM","ODAM2907",11.8918,55.9362,8350
"26727","HELCOM","HELCOM138",12.56333333,55.93666667,39090.9090909091
"26728","ODAM","ODAM3125",12.5633,55.9367,17474.7058823529
"26729","ODAM","ODAM2532",11.411,55.9378,2970
"26730","RSMP","RSMP2216",-4.6743,55.938,54910
"26731","ODAM","ODAM1431",10.4015,55.9381,1020
"26732","ODAM","ODAM1",7.7193,55.9387,57415.8823529412
"26733","ODAM","ODAM1344",10.3104,55.9389,5920
"26734","ODAM","ODAM1905",10.6899,55.939,10660
"26735","RSMP","RSMP1036",-5.67679,55.94067,8990
"26736","ODAM","ODAM1585",10.4987,55.9411,1510
"26737","ODAM","ODAM2402",11.1168,55.942,2870
"26738","ODAM","ODAM256",8.3522,55.944,2943.33333333333
"26739","ODAM","ODAM257",8.3527,55.9442,3896.66666666666
"26740","ODAM","ODAM258",8.3535,55.9447,2765
"26741","SHARK","SHARK597",14.7663,55.9452,13490
"26742","ODAM","ODAM2847",11.8335,55.9453,1650
"26743","RSMP","RSMP544",-6.63117,55.94545,390
"26744","RSMP","RSMP10877",-0.0183,55.94586,4550
"26745","RSMP","RSMP17199",0.92685,55.94598,800
"26746","RSMP","RSMP1977",-4.8942,55.9475,17490
"26747","RSMP","RSMP1038",-5.67093,55.94765,9540
"26748","ODAM","ODAM71",8.1725,55.9503,10690
"26749","ODAM","ODAM2674",11.6485,55.9512,18890
"26750","HELCOM","HELCOM230",15.89358333,55.95226667,2465.63573883162
"26751","SHARK","SHARK1138",15.8934,55.9523,950
"26752","SHARK","SHARK1139",15.8936,55.9523,2870
"26753","SHARK","SHARK1136",15.8905,55.9524,3230
"26754","SHARK","SHARK1137",15.8916,55.9524,1080
"26755","HELCOM","HELCOM229",15.8935,55.9525,1815.92039800995
"26756","HELCOM","HELCOM232",15.8937,55.9525,1285.24046434494
"26757","HELCOM","HELCOM233",15.8937,55.95258333,1467.66169154229
"26758","SHARK","SHARK1140",15.8936,55.9526,830
"26759","SHARK","SHARK1142",15.8937,55.9526,1770
"26760","HELCOM","HELCOM231",15.89361667,55.95266667,1626.55601659751
"26761","SHARK","SHARK1141",15.8936,55.9527,1960
"26762","SHARK","SHARK1143",15.8937,55.9527,1200
"26763","ODAM","ODAM1825",10.641,55.9531,3100
"26764","ODAM","ODAM2850",11.8385,55.9537,12090
"26765","RSMP","RSMP1039",-5.66896,55.95384,2940
"26766","ODAM","ODAM205",8.2863,55.9543,2421.53846153846
"26767","ODAM","ODAM2580",11.5252,55.9545,8690
"26768","ODAM","ODAM104",8.2083,55.9558,2381.07142857143
"26769","RSMP","RSMP17825",1.06996,55.9562,420
"26770","ODAM","ODAM2926",11.9639,55.9568,3010
"26771","RSMP","RSMP11247",0.12468,55.95698,2470
"26772","SHARK","SHARK748",15.2079,55.9574,890
"26773","ODAM","ODAM1789",10.6178,55.9577,3160
"26774","ODAM","ODAM138",8.2252,55.9578,2059.23076923077
"26775","ODAM","ODAM2472",11.2852,55.9578,6490
"26776","ODAM","ODAM154",8.2397,55.9583,4274.09090909091
"26777","ODAM","ODAM1787",10.6177,55.9586,2900
"26778","ODAM","ODAM2838",11.8202,55.9587,2920
"26779","RSMP","RSMP1045",-5.66429,55.95917,370
"26780","ODAM","ODAM2613",11.5577,55.9595,5000
"26781","ODAM","ODAM1788",10.6177,55.9596,3672.5
"26782","ODAM","ODAM187",8.2658,55.9612,3662.5
"26783","ODAM","ODAM39",8.1497,55.9613,4700
"26784","ODAM","ODAM52",8.157,55.9617,9170
"26785","ODAM","ODAM1765",10.6063,55.9617,1300
"26786","ODAM","ODAM1763",10.6032,55.9622,1815
"26787","RSMP","RSMP1050",-5.65697,55.96255,170
"26788","ODAM","ODAM1274",10.289,55.9626,2660
"26789","ODAM","ODAM50",8.1563,55.9633,15460
"26790","ODAM","ODAM1796",10.6234,55.9641,7005
"26791","ODAM","ODAM1586",10.4987,55.9648,8480
"26792","SHARK","SHARK998",15.6995,55.9649,3796.66666666666
"26793","ODAM","ODAM202",8.2797,55.9653,2390
"26794","ODAM","ODAM1464",10.4317,55.9657,90
"26795","RSMP","RSMP1053",-5.65521,55.96571,1860
"26796","SHARK","SHARK996",15.6963,55.9659,3880
"26797","RSMP","RSMP18476",1.21346,55.96593,1140
"26798","HELCOM","HELCOM193",15.7001,55.96608333,3202.37301465182
"26799","ODAM","ODAM1175",10.2487,55.9661,1100
"26800","ODAM","ODAM1211",10.2654,55.9661,390
"26801","ODAM","ODAM1243",10.2821,55.9661,5195
"26802","ODAM","ODAM1249",10.2833,55.9661,3643.33333333333
"26803","SHARK","SHARK997",15.697,55.9661,6635
"26804","SHARK","SHARK1001",15.7001,55.9661,5310
"26805","HELCOM","HELCOM192",15.7,55.96616667,1815.92039800995
"26806","HELCOM","HELCOM195",15.70015,55.96616667,3385.89211618257
"26807","SHARK","SHARK451",14.5324,55.9662,12960
"26808","SHARK","SHARK999",15.6999,55.9662,3370
"26809","SHARK","SHARK1000",15.7,55.9662,1950
"26810","HELCOM","HELCOM194",15.7001,55.9662,2985.07462686567
"26811","SHARK","SHARK1002",15.7001,55.9662,3600
"26812","SHARK","SHARK1003",15.7002,55.9662,4080
"26813","SHARK","SHARK452",14.5325,55.9663,12105
"26814","SHARK","SHARK457",14.5328,55.9663,8380
"26815","RSMP","RSMP1056",-5.65335,55.96636,4040
"26816","SHARK","SHARK453",14.5325,55.9664,7170
"26817","SHARK","SHARK455",14.5326,55.9664,8400
"26818","SHARK","SHARK458",14.533,55.9664,11030
"26819","SHARK","SHARK461",14.5353,55.9664,6527.5
"26820","SHARK","SHARK462",14.5354,55.9664,8685
"26821","SHARK","SHARK454",14.5325,55.9665,9080
"26822","SHARK","SHARK456",14.5327,55.9666,8480
"26823","SHARK","SHARK459",14.533,55.9666,5450
"26824","ODAM","ODAM1777",10.6129,55.9671,3150
"26825","ODAM","ODAM1750",10.5899,55.9672,2123.33333333333
"26826","ODAM","ODAM1771",10.6109,55.9674,2370
"26827","ODAM","ODAM212",8.2888,55.9675,636.153846153846
"26828","ODAM","ODAM1752",10.5957,55.9677,1983.33333333333
"26829","ODAM","ODAM2573",11.5102,55.9678,2020
"26830","RSMP","RSMP12146",0.26707,55.96789,530
"26831","ODAM","ODAM1778",10.6129,55.9679,1950
"26832","RSMP","RSMP1066",-5.64289,55.97001,5150
"26833","ODAM","ODAM1794",10.6225,55.9702,2797.5
"26834","RSMP","RSMP1064",-5.64513,55.97104,300
"26835","ODAM","ODAM1800",10.6244,55.9714,2780
"26836","ODAM","ODAM1743",10.5812,55.9716,820
"26837","ODAM","ODAM1276",10.2892,55.9717,3900
"26838","ODAM","ODAM2836",11.8157,55.9728,3250
"26839","ODAM","ODAM169",8.2533,55.9733,2479.5
"26840","ODAM","ODAM1766",10.6065,55.9736,2123.33333333333
"26841","ODAM","ODAM2032",10.7702,55.974,6690
"26842","ODAM","ODAM32",8.1467,55.9747,9425
"26843","HELCOM","HELCOM196",15.71333333,55.97483333,2993.36650082919
"26844","RSMP","RSMP1048",-5.66,55.975,48540
"26845","RSMP","RSMP1240",-5.37228,55.97526,380
"26846","RSMP","RSMP1062",-5.6474,55.97601,2670
"26847","ODAM","ODAM1235",10.2789,55.9761,1886.66666666667
"26848","ODAM","ODAM2621",11.5768,55.9762,3060
"26849","SHARK","SHARK510",14.6047,55.9763,6230
"26850","HELCOM","HELCOM139",12.62,55.97666667,52727.2727272727
"26851","ODAM","ODAM3129",12.62,55.9767,9367.69230769231
"26852","ODAM","ODAM3130",12.6217,55.9767,13878.75
"26853","ODAM","ODAM2474",11.2868,55.977,9780
"26854","ODAM","ODAM1322",10.3006,55.9771,1715
"26855","ODAM","ODAM1225",10.2728,55.9776,3520
"26856","ODAM","ODAM1801",10.6247,55.978,2270
"26857","ODAM","ODAM1764",10.6052,55.9784,1313.33333333333
"26858","ODAM","ODAM1804",10.6269,55.9784,2670
"26859","RSMP","RSMP1070",-5.63848,55.97851,110
"26860","RSMP","RSMP13152",0.41071,55.97902,1640
"26861","SHARK","SHARK1015",15.724,55.9791,4600
"26862","SHARK","SHARK514",14.6448,55.9792,19430
"26863","SHARK","SHARK1012",15.7233,55.9792,3450
"26864","SHARK","SHARK1021",15.7253,55.9793,5910
"26865","HELCOM","HELCOM198",15.72526667,55.97933333,7740.54982817869
"26866","HELCOM","HELCOM199",15.72528333,55.97935,3120.33195020747
"26867","HELCOM","HELCOM197",15.72358333,55.97938333,3694.02985074627
"26868","ODAM","ODAM1215",10.2657,55.9794,1410
"26869","SHARK","SHARK1013",15.7236,55.9794,4370
"26870","SHARK","SHARK1022",15.7253,55.9794,3770
"26871","SHARK","SHARK1025",15.7254,55.9794,3795
"26872","ODAM","ODAM2362",11.0768,55.9795,2480
"26873","ODAM","ODAM1507",10.4502,55.9802,6660
"26874","ODAM","ODAM1262",10.2876,55.9804,2490
"26875","HELCOM","HELCOM74",10.80783333,55.98066667,23898.6575912271
"26876","ODAM","ODAM1234",10.2786,55.9807,3116.66666666667
"26877","RSMP","RSMP1072",-5.63425,55.98133,440
"26878","ODAM","ODAM1317",10.2994,55.9814,7010
"26879","ODAM","ODAM1200",10.2596,55.9819,160
"26880","ODAM","ODAM2705",11.6935,55.982,980
"26881","ODAM","ODAM1241",10.2809,55.9822,3716.66666666667
"26882","ODAM","ODAM2856",11.8517,55.9822,8180
"26883","ODAM","ODAM1224",10.2714,55.9826,1553.33333333333
"26884","ODAM","ODAM1212",10.2654,55.9827,5630
"26885","ODAM","ODAM1244",10.2821,55.9827,1185
"26886","ODAM","ODAM1780",10.6131,55.9831,4060
"26887","ODAM","ODAM129",8.2167,55.9833,30100
"26888","ODAM","ODAM53",8.1572,55.9835,1280
"26889","RSMP","RSMP1997",-4.88122,55.98401,580
"26890","ODAM","ODAM1229",10.2741,55.9843,2046.66666666667
"26891","ODAM","ODAM1254",10.2854,55.9844,1573.33333333333
"26892","RSMP","RSMP1203",-5.42141,55.9846,1590
"26893","SHARK","SHARK571",14.7342,55.9848,47470
"26894","ODAM","ODAM1782",10.6139,55.9849,3912.5
"26895","SHARK","SHARK577",14.75,55.9861,3100
"26896","SHARK","SHARK569",14.731,55.9868,15070
"26897","RSMP","RSMP1074",-5.63115,55.98705,600
"26898","SHARK","SHARK575",14.7462,55.9882,4470
"26899","ODAM","ODAM2887",11.8717,55.989,5800
"26900","ODAM","ODAM1251",10.2839,55.9892,6215
"26901","ODAM","ODAM1527",10.4577,55.9894,2110
"26902","SHARK","SHARK576",14.7476,55.9894,4480
"26903","ODAM","ODAM1290",10.2947,55.9896,4110
"26904","RSMP","RSMP14618",0.55291,55.98974,3930
"26905","ODAM","ODAM1213",10.2654,55.9902,470
"26906","SHARK","SHARK580",14.7544,55.9902,2560
"26907","SHARK","SHARK578",14.7513,55.9903,3860
"26908","ODAM","ODAM1218",10.2671,55.9906,850
"26909","ODAM","ODAM67",8.1685,55.9907,2949.09090909091
"26910","ODAM","ODAM1335",10.3054,55.9911,600
"26911","SHARK","SHARK447",14.5205,55.9916,1460
"26912","ODAM","ODAM85",8.1842,55.9918,1490.76923076923
"26913","ODAM","ODAM114",8.214,55.9923,4962.17391304348
"26914","ODAM","ODAM1536",10.4624,55.9924,3640
"26915","ODAM","ODAM1223",10.2712,55.9927,370
"26916","ODAM","ODAM2549",11.4435,55.9928,1970
"26917","RSMP","RSMP6472",-2.96473,55.99289,20400
"26918","ODAM","ODAM233",8.3083,55.993,2771.53846153846
"26919","RSMP","RSMP26353",3.19014,55.99311,7440
"26920","ODAM","ODAM190",8.2683,55.9932,621.538461538461
"26921","ODAM","ODAM1287",10.2934,55.9934,6185
"26922","SHARK","SHARK817",15.4972,55.9936,2590
"26923","ODAM","ODAM51",8.1567,55.9937,1240
"26924","SHARK","SHARK544",14.7149,55.9937,8405
"26925","ODAM","ODAM1542",10.465,55.9939,760
"26926","RSMP","RSMP6518",-2.92402,55.99418,37050
"26927","RSMP","RSMP1077",-5.62351,55.99562,360
"26928","ODAM","ODAM157",8.2428,55.9973,2833.47826086957
"26929","ODAM","ODAM1239",10.2804,55.9974,1890
"26930","ODAM","ODAM81",8.1815,55.9993,1825.45454545455
"26931","NSBS","NSBS7",-2,56,8459.4
"26932","RSMP","RSMP6969",-2,56,3940
"26933","NSBS","NSBS23",-1,56,2841.6
"26934","RSMP","RSMP8685",-1,56,20030
"26935","NSBS","NSBS43",0,56,3611
"26936","RSMP","RSMP10938",0,56,8070
"26937","NSBS","NSBS72",1,56,2563.2
"26938","RSMP","RSMP17551",1,56,3500
"26939","NSBS","NSBS106",2,56,2986.7
"26940","RSMP","RSMP23673",2,56,8950
"26941","NSBS","NSBS138",3,56,3385.9
"26942","NSBS","NSBS165",4,56,3425.9
"26943","NSBS","NSBS184",5,56,3733
"26944","NSBS","NSBS200",6,56,6425.5
"26945","NSBS","NSBS216",7,56,2927.1
"26946","NSBS","NSBS231",8,56,5993.3
"26947","RSMP","RSMP1081",-5.6171,56.00063,780
"26948","RSMP","RSMP6799",-2.35516,56.00063,6050
"26949","RSMP","RSMP1083",-5.61155,56.0008,310
"26950","ODAM","ODAM2566",11.4837,56.0024,18790
"26951","ODAM","ODAM2425",11.1652,56.0028,1590
"26952","ODAM","ODAM2647",11.636,56.0028,2160
"26953","ODAM","ODAM2687",11.6702,56.0045,8140
"26954","SHARK","SHARK1144",15.9255,56.0052,15060
"26955","ODAM","ODAM2522",11.3577,56.0062,2240
"26956","ODAM","ODAM1433",10.4045,56.0071,2185.45454545455
"26957","RSMP","RSMP6794",-2.36539,56.00714,5010
"26958","ODAM","ODAM2849",11.8368,56.0078,2050
"26959","RSMP","RSMP6790",-2.37586,56.00801,4280
"26960","ODAM","ODAM1121",10.2255,56.0089,5805
"26961","ODAM","ODAM1385",10.3642,56.0094,3070.90909090909
"26962","ODAM","ODAM2530",11.4068,56.0095,1675.71428571428
"26963","ODAM","ODAM1112",10.219,56.0096,5343.33333333333
"26964","ODAM","ODAM1113",10.2192,56.0096,5390
"26965","ODAM","ODAM1138",10.233,56.0099,6985
"26966","SHARK","SHARK448",14.5238,56.0099,4925
"26967","ODAM","ODAM1114",10.2199,56.0104,4356.66666666667
"26968","SHARK","SHARK443",14.4655,56.0104,4760
"26969","ODAM","ODAM1122",10.227,56.0111,6120
"26970","SHARK","SHARK271",12.6958,56.0117,18150
"26971","ODAM","ODAM14",8.1313,56.012,496
"26972","ODAM","ODAM15",8.1323,56.012,615.384615384615
"26973","ODAM","ODAM95",8.1995,56.012,390
"26974","RSMP","RSMP1099",-5.58974,56.01231,480
"26975","ODAM","ODAM1135",10.2319,56.0128,14830
"26976","ODAM","ODAM2568",11.4952,56.0128,950
"26977","ODAM","ODAM1136",10.2319,56.0129,6005
"26978","ODAM","ODAM1143",10.2367,56.0131,3130
"26979","RSMP","RSMP1095",-5.59606,56.0133,930
"26980","RSMP","RSMP1085",-5.60944,56.01332,450
"26981","RSMP","RSMP1102",-5.58436,56.01389,390
"26982","ODAM","ODAM27",8.145,56.0142,1384.61538461538
"26983","ODAM","ODAM1156",10.2417,56.0142,2435
"26984","ODAM","ODAM65",8.1673,56.0148,6800
"26985","RSMP","RSMP6463",-2.9767,56.01503,4470
"26986","RSMP","RSMP1106",-5.57974,56.01528,230
"26987","SHARK","SHARK1049",15.7378,56.0154,4500
"26988","SHARK","SHARK1047",15.7375,56.0156,3820
"26989","SHARK","SHARK1045",15.737,56.0157,6915
"26990","ODAM","ODAM1152",10.2404,56.0161,1010
"26991","ODAM","ODAM1140",10.2355,56.0162,3860
"26992","ODAM","ODAM2904",11.8845,56.0168,10877.2727272727
"26993","ODAM","ODAM1161",10.2445,56.0172,2715
"26994","RSMP","RSMP1089",-5.60404,56.01834,50
"26995","SHARK","SHARK444",14.4672,56.0186,5395
"26996","ODAM","ODAM2528",11.3885,56.0195,1590
"26997","ODAM","ODAM2916",11.927,56.02,360
"26998","ODAM","ODAM1153",10.2404,56.0204,1995
"26999","ODAM","ODAM1162",10.2445,56.0219,600
"27000","ODAM","ODAM1881",10.6747,56.0224,3130
"27001","ODAM","ODAM1182",10.2512,56.0225,3820
"27002","ODAM","ODAM1184",10.2514,56.0227,2325
"27003","ODAM","ODAM1173",10.2477,56.0237,250
"27004","RSMP","RSMP1097",-5.59266,56.0241,650
"27005","ODAM","ODAM1407",10.382,56.0247,2361.11111111111
"27006","SHARK","SHARK485",14.5792,56.0249,1200
"27007","RSMP","RSMP6537",-2.90906,56.0265,13740
"27008","SHARK","SHARK1206",16.232,56.027,4700
"27009","SHARK","SHARK699",15.0271,56.0274,250
"27010","ODAM","ODAM2527",11.3868,56.0278,1640
"27011","SHARK","SHARK494",14.5828,56.028,9010
"27012","SHARK","SHARK482",14.579,56.0282,10805
"27013","SHARK","SHARK488",14.5793,56.0282,12532
"27014","SHARK","SHARK268",12.6867,56.0283,20431.1111111111
"27015","SHARK","SHARK480",14.5764,56.0283,7680
"27016","SHARK","SHARK483",14.579,56.0283,12430
"27017","SHARK","SHARK484",14.5791,56.0283,15410
"27018","SHARK","SHARK486",14.5792,56.0283,15173.3333333333
"27019","SHARK","SHARK489",14.5793,56.0283,3645
"27020","SHARK","SHARK490",14.5794,56.0283,7500
"27021","SHARK","SHARK491",14.5795,56.0283,10020
"27022","SHARK","SHARK493",14.5825,56.0283,10270
"27023","SHARK","SHARK487",14.5792,56.0284,11280
"27024","ODAM","ODAM2919",11.9333,56.0285,13220
"27025","SHARK","SHARK498",14.5868,56.0287,9770
"27026","SHARK","SHARK501",14.5876,56.0288,10500
"27027","SHARK","SHARK1221",16.277,56.029,5190
"27028","SHARK","SHARK481",14.5775,56.0292,240
"27029","SHARK","SHARK496",14.5848,56.0302,7750
"27030","RSMP","RSMP1105",-5.58119,56.03023,530
"27031","ODAM","ODAM2438",11.1793,56.0303,2950
"27032","SHARK","SHARK497",14.5849,56.0303,6560
"27033","SHARK","SHARK503",14.5902,56.0311,9870
"27034","ODAM","ODAM2523",11.3685,56.0312,1120
"27035","SHARK","SHARK499",14.5872,56.0317,9120
"27036","SHARK","SHARK504",14.5903,56.0317,10800
"27037","SHARK","SHARK500",14.5874,56.0321,5460
"27038","ODAM","ODAM180",8.2595,56.0325,2803.75
"27039","ODAM","ODAM1394",10.37,56.033,33200
"27040","RSMP","RSMP1107",-5.57862,56.03386,255
"27041","ODAM","ODAM199",8.277,56.034,803.076923076923
"27042","SHARK","SHARK492",14.5807,56.0341,950
"27043","ODAM","ODAM1338",10.3069,56.0346,1960
"27044","SHARK","SHARK928",15.6215,56.0346,1675
"27045","SHARK","SHARK506",14.5905,56.0347,1160
"27046","ODAM","ODAM2843",11.8279,56.0349,7160
"27047","SHARK","SHARK1208",16.249,56.035,5110
"27048","RSMP","RSMP1108",-5.57342,56.03585,170
"27049","RSMP","RSMP6539",-2.90843,56.03586,18780
"27050","SHARK","SHARK1272",16.324,56.036,2070
"27051","ODAM","ODAM1339",10.307,56.0372,4020
"27052","SHARK","SHARK806",15.4684,56.0372,1355
"27053","ODAM","ODAM28",8.1453,56.0378,7722.41379310345
"27054","RSMP","RSMP1278",-5.31562,56.03833,2130
"27055","ODAM","ODAM1370",10.342,56.0386,1940
"27056","SHARK","SHARK818",15.4973,56.0389,1515
"27057","ODAM","ODAM68",8.1688,56.039,2505.65217391304
"27058","SHARK","SHARK1234",16.287,56.04,4480
"27059","SHARK","SHARK465",14.5368,56.0401,6840
"27060","SHARK","SHARK463",14.5367,56.0402,5970
"27061","SHARK","SHARK467",14.5369,56.0402,6610
"27062","SHARK","SHARK468",14.537,56.0402,4850
"27063","SHARK","SHARK464",14.5367,56.0403,9760
"27064","SHARK","SHARK466",14.5368,56.0405,10530
"27065","SHARK","SHARK472",14.5372,56.0405,10550
"27066","SHARK","SHARK469",14.537,56.0406,1880
"27067","SHARK","SHARK471",14.5371,56.0406,4615
"27068","SHARK","SHARK473",14.5372,56.0406,5488
"27069","SHARK","SHARK475",14.5373,56.0406,8636.66666666667
"27070","SHARK","SHARK470",14.537,56.0407,8890
"27071","SHARK","SHARK474",14.5372,56.0407,3310
"27072","ODAM","ODAM2458",11.2452,56.0412,710
"27073","HELCOM","HELCOM56",10.4722,56.042,62447.5524475524
"27074","SHARK","SHARK797",15.4256,56.0429,1520
"27075","SHARK","SHARK798",15.4257,56.043,670
"27076","HELCOM","HELCOM120",11.82666667,56.04333333,121468.531468531
"27077","SHARK","SHARK477",14.5446,56.0436,1900
"27078","SHARK","SHARK990",15.6907,56.0438,1035
"27079","SHARK","SHARK950",15.6564,56.0462,1290
"27080","SHARK","SHARK495",14.5847,56.0463,490
"27081","RSMP","RSMP6798",-2.35551,56.04645,2860
"27082","ODAM","ODAM1340",10.3075,56.0469,3060
"27083","ODAM","ODAM1392",10.369,56.0474,3158.18181818182
"27084","SHARK","SHARK1016",15.7242,56.0477,960
"27085","ODAM","ODAM2506",11.3093,56.0478,1100
"27086","SHARK","SHARK1017",15.7243,56.0479,33020
"27087","RSMP","RSMP6793",-2.36606,56.04799,24740
"27088","SHARK","SHARK692",14.9537,56.0482,1460
"27089","SHARK","SHARK1029",15.7258,56.0483,1130
"27090","SHARK","SHARK852",15.5594,56.0486,2120
"27091","RSMP","RSMP6361",-3.04562,56.04906,685
"27092","ODAM","ODAM1425",10.3987,56.0497,2023.57142857143
"27093","SHARK","SHARK884",15.5975,56.0497,3150
"27094","RSMP","RSMP6426",-3.00144,56.04994,1215
"27095","ODAM","ODAM230",8.2987,56.05,2093.84615384615
"27096","SHARK","SHARK840",15.5282,56.05,765
"27097","SHARK","SHARK1292",16.352,56.051,1070
"27098","SHARK","SHARK690",14.9423,56.0512,6466.66666666666
"27099","ODAM","ODAM13",8.1298,56.0522,896.153846153846
"27100","ODAM","ODAM105",8.2088,56.0525,2887
"27101","ODAM","ODAM2401",11.1152,56.0528,3790
"27102","SHARK","SHARK1207",16.24,56.053,2600
"27103","SHARK","SHARK1235",16.289,56.054,3860
"27104","ODAM","ODAM2450",11.2118,56.0545,6190
"27105","SHARK","SHARK793",15.4003,56.0545,1120
"27106","SHARK","SHARK794",15.4005,56.0545,1730
"27107","RSMP","RSMP6594",-2.86201,56.05621,4040
"27108","ODAM","ODAM2910",11.9,56.0567,3440
"27109","SHARK","SHARK875",15.5845,56.0569,9880
"27110","SHARK","SHARK871",15.5827,56.0572,9040
"27111","ODAM","ODAM1809",10.631,56.0576,8090
"27112","ODAM","ODAM121",8.2157,56.0585,240
"27113","ODAM","ODAM3133",12.6368,56.0602,3910
"27114","SHARK","SHARK1007",15.7184,56.0613,32120
"27115","SHARK","SHARK1059",15.7514,56.0624,520
"27116","ODAM","ODAM1242",10.2819,56.0631,1220
"27117","SHARK","SHARK617",14.7888,56.0632,4490
"27118","SHARK","SHARK935",15.6334,56.0636,2540
"27119","SHARK","SHARK936",15.634,56.0638,3570
"27120","RSMP","RSMP6556",-2.89472,56.06405,910
"27121","SHARK","SHARK973",15.6773,56.0641,3330
"27122","SHARK","SHARK1004",15.7088,56.0647,23890
"27123","SHARK","SHARK1347",16.372,56.065,1180
"27124","SHARK","SHARK1009",15.7214,56.0659,630
"27125","SHARK","SHARK1010",15.7215,56.066,360
"27126","SHARK","SHARK1061",15.7539,56.0666,520
"27127","ODAM","ODAM2570",11.5,56.0667,9280
"27128","ODAM","ODAM2477",11.2885,56.067,1590
"27129","SHARK","SHARK1349",16.373,56.067,2050
"27130","ODAM","ODAM148",8.2337,56.0672,3663.91304347826
"27131","SHARK","SHARK1055",15.7473,56.0692,440
"27132","SHARK","SHARK570",14.7333,56.0697,2860
"27133","SHARK","SHARK1071",15.7553,56.0699,1540
"27134","SHARK","SHARK1072",15.7566,56.07,2520
"27135","SHARK","SHARK1271",16.322,56.07,800
"27136","SHARK","SHARK1073",15.7566,56.0701,960
"27137","ODAM","ODAM1219",10.2674,56.0702,1860
"27138","ODAM","ODAM69",8.1712,56.0704,1056.66666666667
"27139","SHARK","SHARK1062",15.7545,56.0706,13230
"27140","SHARK","SHARK1064",15.7546,56.0706,4380
"27141","SHARK","SHARK1066",15.7547,56.0706,7880
"27142","SHARK","SHARK1068",15.7548,56.0706,3120
"27143","SHARK","SHARK1063",15.7545,56.0707,3684
"27144","SHARK","SHARK1065",15.7546,56.0707,2960
"27145","SHARK","SHARK1069",15.7548,56.0707,20310
"27146","SHARK","SHARK1074",15.7575,56.0707,8010
"27147","RSMP","RSMP10572",-0.13667,56.07072,3960
"27148","SHARK","SHARK656",14.8699,56.0708,4140
"27149","SHARK","SHARK1067",15.7547,56.0708,3730
"27150","SHARK","SHARK1070",15.755,56.0708,4800
"27151","SHARK","SHARK799",15.4308,56.071,4620
"27152","SHARK","SHARK1220",16.276,56.071,1360
"27153","ODAM","ODAM79",8.1798,56.0718,2172.60869565217
"27154","SHARK","SHARK1036",15.728,56.0726,4310
"27155","SHARK","SHARK1043",15.7343,56.073,12020
"27156","SHARK","SHARK1300",16.358,56.073,1100
"27157","ODAM","ODAM2971",12.055,56.0733,16622.5
"27158","SHARK","SHARK1076",15.7587,56.0736,1170
