"","data","sta","x","y","AFDW"
"7416","RSMP","RSMP10166",-0.39261,50.71476,26.1036808611647
"7417","RSMP","RSMP10167",-0.39253,50.71478,6.98597765346941
"7418","RSMP","RSMP7496",-1.47557,50.71479,1348.60441343177
"7419","RSMP","RSMP9144",-0.88278,50.71482,1.8129856067137
"7420","RSMP","RSMP8292",-1.06332,50.71483,5.65188936446153
"7421","RSMP","RSMP9145",-0.88278,50.71483,0.129132442163225
"7422","RSMP","RSMP8181",-1.08383,50.71484,73.0532943295793
"7423","RSMP","RSMP9023",-0.89972,50.71487,0.940025429686491
"7424","RSMP","RSMP8245",-1.07357,50.71492,143.354528922413
"7425","RSMP","RSMP9142",-0.88288,50.71495,3.32095867475494
"7426","RSMP","RSMP13549",0.46136,50.71527,1.35986574017346
"7427","RSMP","RSMP13550",0.46139,50.7153,1.47291514711065
"7428","RSMP","RSMP10247",-0.34846,50.71579,432.274910254095
"7429","RSMP","RSMP14433",0.53876,50.71579,0.595744125363803
"7430","RSMP","RSMP14783",0.55917,50.71583,5.81610521659803
"7431","RSMP","RSMP15023",0.56991,50.71584,18.5690301994245
"7432","RSMP","RSMP16407",0.72021,50.7159,295.540715383825
"7433","RSMP","RSMP9965",-0.49388,50.71603,104.354793022115
"7434","RSMP","RSMP15198",0.58742,50.71605,4.98177428809063
"7435","RSMP","RSMP15197",0.58741,50.71606,8.88794952258858
"7436","RSMP","RSMP15951",0.64926,50.71611,7.7478607269691
"7437","RSMP","RSMP9884",-0.51671,50.71696,13.7729209714961
"7438","RSMP","RSMP10225",-0.35619,50.71704,75.8236068064564
"7439","RSMP","RSMP15395",0.59424,50.71755,2.62470617734285
"7440","RSMP","RSMP14482",0.54298,50.71758,48.3256606537958
"7441","RSMP","RSMP8140",-1.09332,50.71764,6.37970496121567
"7442","RSMP","RSMP15046",0.57261,50.7179,4.05973179418096
"7443","RSMP","RSMP14799",0.5605,50.71841,1706.66280344732
"7444","RSMP","RSMP14800",0.56052,50.71844,4.10614864619094
"7445","RSMP","RSMP10280",-0.33186,50.71857,1.14804810687204
"7446","RSMP","RSMP14964",0.56595,50.71866,44.2432724238446
"7447","RSMP","RSMP14509",0.54753,50.71892,44.1779776858705
"7448","RSMP","RSMP14508",0.54752,50.71893,96.4063913200611
"7449","RSMP","RSMP9348",-0.81218,50.71898,7.42801506485772
"7450","RSMP","RSMP15848",0.63807,50.71899,47.9562263460055
"7451","RSMP","RSMP14639",0.55344,50.7192,1.13855436200598
"7452","RSMP","RSMP9991",-0.47994,50.71921,58.9763992784029
"7453","RSMP","RSMP16860",0.82064,50.71944,2.08726848703326
"7454","RSMP","RSMP7549",-1.40904,50.71951,12.9243431279943
"7455","RSMP","RSMP17136",0.90506,50.71959,30.5830802805378
"7456","RSMP","RSMP14362",0.53196,50.71966,2.16191245034628
"7457","RSMP","RSMP9844",-0.53089,50.71974,1.52798799351052
"7458","RSMP","RSMP9845",-0.53085,50.71975,1.03086025906076
"7459","RSMP","RSMP9841",-0.53096,50.71977,1.48749237173519
"7460","RSMP","RSMP9843",-0.53093,50.7198,2.19589203766605
"7461","RSMP","RSMP14839",0.5637,50.7198,22.5372646098975
"7462","RSMP","RSMP14846",0.5638,50.7198,56.6101078563649
"7463","RSMP","RSMP14853",0.564,50.7198,26.3187341165309
"7464","RSMP","RSMP14891",0.565,50.7198,16.0572771164451
"7465","RSMP","RSMP9842",-0.53095,50.71983,55.3681952055679
"7466","RSMP","RSMP9846",-0.53085,50.71983,1.18305841940304
"7467","RSMP","RSMP14777",0.55868,50.71986,2.59151690155889
"7468","RSMP","RSMP8347",-1.05624,50.72033,0.948458420692638
"7469","RSMP","RSMP15671",0.61816,50.72041,29.9398996597718
"7470","RSMP","RSMP8261",-1.06754,50.72061,25.5705707444902
"7471","RSMP","RSMP9757",-0.55973,50.72064,7.17841175963571
"7472","RSMP","RSMP14864",0.5643,50.7207,8.6181637105665
"7473","RSMP","RSMP15366",0.593,50.72133,2.10212411401908
"7474","RSMP","RSMP8179",-1.08444,50.7214,239.018365371378
"7475","RSMP","RSMP13658",0.48177,50.72148,2.47016876124796
"7476","RSMP","RSMP10245",-0.34885,50.72153,44.3715837019553
"7477","RSMP","RSMP13657",0.48174,50.72156,13.8858174580773
"7478","RSMP","RSMP9342",-0.8196,50.72159,0.190305637384227
"7479","RSMP","RSMP16698",0.79139,50.72184,8.20097268005443
"7480","RSMP","RSMP15433",0.59827,50.72187,1.50694455965751
"7481","RSMP","RSMP15434",0.59828,50.72188,45.8799007308286
"7482","RSMP","RSMP15050",0.5731,50.7219,149.932668623211
"7483","RSMP","RSMP9387",-0.80544,50.72202,0.0309788206449171
"7484","RSMP","RSMP8771",-0.98224,50.72225,353.263970952013
"7485","RSMP","RSMP8652",-1.00859,50.72236,51.0493783030964
"7486","RSMP","RSMP9971",-0.49174,50.72242,906.967928942188
"7487","RSMP","RSMP7512",-1.45601,50.72246,1.42402748784538
"7488","RSMP","RSMP17045",0.86813,50.72252,3.05651964252566
"7489","RSMP","RSMP16574",0.76347,50.72269,51.3155743795561
"7490","RSMP","RSMP14450",0.54026,50.72276,28.4575373405522
"7491","RSMP","RSMP9889",-0.51569,50.72284,6.70564167334244
"7492","RSMP","RSMP10097",-0.41935,50.72284,58.6520379945896
"7493","RSMP","RSMP14451",0.54026,50.72285,32.1781835900487
"7494","RSMP","RSMP7517",-1.44629,50.72294,89.1462389786967
"7495","RSMP","RSMP16894",0.8324,50.72311,16.569146717113
"7496","RSMP","RSMP9942",-0.49995,50.72322,60.8394599134842
"7497","RSMP","RSMP8283",-1.0649,50.72323,66.7348543324782
"7498","RSMP","RSMP10198",-0.37893,50.7236,673.97741601634
"7499","RSMP","RSMP15192",0.58696,50.72378,119.845971184724
"7500","RSMP","RSMP15190",0.58693,50.72379,15.6523324332356
"7501","RSMP","RSMP14987",0.56736,50.72392,241.582964473978
"7502","RSMP","RSMP9862",-0.52399,50.72402,15.8160061385585
"7503","RSMP","RSMP15091",0.57875,50.72409,43.3288423745419
"7504","RSMP","RSMP7557",-1.40131,50.72412,260.526895953427
"7505","RSMP","RSMP9861",-0.52403,50.72413,293.522265543511
"7506","RSMP","RSMP15094",0.57896,50.72415,94.6625798291063
"7507","RSMP","RSMP15153",0.58266,50.72415,46.3572651584454
"7508","RSMP","RSMP15090",0.57871,50.72416,54.6610659665296
"7509","RSMP","RSMP15097",0.57899,50.72423,0.773625127878404
"7510","RSMP","RSMP10262",-0.3384,50.72438,126.174315733158
"7511","RSMP","RSMP14773",0.55859,50.72439,3.7441514041964
"7512","RSMP","RSMP14775",0.55864,50.72439,4.3721080079763
"7513","RSMP","RSMP15111",0.5805,50.7245,155.301039755077
"7514","RSMP","RSMP17293",0.95489,50.7246,3.59889087982836
"7515","RSMP","RSMP10933",-5e-05,50.72464,6.70571900972588
"7516","RSMP","RSMP9039",-0.89684,50.72478,706.212594286175
"7517","RSMP","RSMP10217",-0.36303,50.72478,852.276777954255
"7518","RSMP","RSMP9580",-0.66679,50.72486,1026.00581722619
"7519","RSMP","RSMP9529",-0.70887,50.72492,66.6173849007955
"7520","RSMP","RSMP15166",0.58458,50.72496,116.868038094153
"7521","RSMP","RSMP10464",-0.17895,50.72508,13.9662120661784
"7522","RSMP","RSMP15381",0.59343,50.72512,3.88127281244834
"7523","RSMP","RSMP9914",-0.50756,50.72517,19.8751927984536
"7524","RSMP","RSMP15239",0.58894,50.72518,63.8633914544063
"7525","RSMP","RSMP10230",-0.35594,50.72532,70.2486983918567
"7526","RSMP","RSMP15601",0.61008,50.72538,1.95082895038493
"7527","RSMP","RSMP9347",-0.8158,50.7255,2.01195264075268
"7528","RSMP","RSMP14431",0.53856,50.72564,3.71176204653891
"7529","RSMP","RSMP14596",0.55204,50.7257,104.435733701778
"7530","RSMP","RSMP10287",-0.32629,50.72584,0.609255759701624
"7531","RSMP","RSMP10286",-0.3263,50.7259,12.3175294750321
"7532","RSMP","RSMP9792",-0.54589,50.726,155.447141050435
"7533","RSMP","RSMP14702",0.5555,50.72617,61.8442091338426
"7534","RSMP","RSMP15871",0.64126,50.72656,14.5561766348978
"7535","RSMP","RSMP8662",-1.00511,50.72673,67.3603284591433
"7536","RSMP","RSMP15200",0.58771,50.72682,283.359996932845
"7537","RSMP","RSMP15235",0.58872,50.72691,90.4504250235072
"7538","RSMP","RSMP14192",0.51877,50.72703,3.61478675243169
"7539","RSMP","RSMP14193",0.51879,50.72704,1.10895565957169
"7540","RSMP","RSMP7532",-1.41597,50.72747,415.948883628664
"7541","RSMP","RSMP14780",0.55907,50.7277,11.9310000123154
"7542","RSMP","RSMP7534",-1.41386,50.72788,1113.10687158587
"7543","RSMP","RSMP7535",-1.41369,50.72795,219.848588174035
"7544","RSMP","RSMP10068",-0.43651,50.72806,7.34720141824112
"7545","RSMP","RSMP15504",0.60192,50.72808,3.1268435104337
"7546","RSMP","RSMP9886",-0.51646,50.72836,428.402317681556
"7547","RSMP","RSMP15074",0.57588,50.72853,428.038955296227
"7548","RSMP","RSMP16981",0.84963,50.7286,55.156574941903
"7549","RSMP","RSMP10129",-0.403,50.72867,95.6897468581523
"7550","RSMP","RSMP10282",-0.33043,50.7288,25.8953359302308
"7551","RSMP","RSMP10145",-0.3975,50.72883,455.875942839037
"7552","RSMP","RSMP14792",0.56,50.72883,136.729915012796
"7553","RSMP","RSMP15265",0.58931,50.72883,150.532625025165
"7554","RSMP","RSMP15276",0.58941,50.72888,1031.17469747318
"7555","RSMP","RSMP9964",-0.49393,50.72917,7.23019072151642
"7556","RSMP","RSMP10133",-0.40167,50.72917,64.5806439288107
"7557","RSMP","RSMP15344",0.59213,50.72927,138.598479969548
"7558","RSMP","RSMP10246",-0.34863,50.72932,331.894114886652
"7559","RSMP","RSMP9751",-0.56237,50.72935,24.6899555499871
"7560","RSMP","RSMP10358",-0.27967,50.7295,2.02744739623704
"7561","RSMP","RSMP12253",0.28657,50.72964,746.046483408019
"7562","RSMP","RSMP15411",0.59591,50.72979,109.670600228807
"7563","RSMP","RSMP9854",-0.52719,50.72981,100.065844667335
"7564","RSMP","RSMP15161",0.58429,50.72986,116.093519434582
"7565","RSMP","RSMP15015",0.56951,50.72989,34.7697727391568
"7566","RSMP","RSMP15013",0.56948,50.7299,13.3857416181825
"7567","RSMP","RSMP14672",0.55468,50.72993,127.486946914296
"7568","RSMP","RSMP10352",-0.2825,50.73,0.772571716877871
"7569","RSMP","RSMP15585",0.60879,50.73011,111.609059181759
"7570","RSMP","RSMP7541",-1.41152,50.73031,1630.6346564141
"7571","RSMP","RSMP7540",-1.41165,50.73032,5948.59352239533
"7572","RSMP","RSMP10017",-0.4666,50.73044,175.916775664959
"7573","RSMP","RSMP7519",-1.43224,50.73051,0.894849372717605
"7574","RSMP","RSMP14018",0.50849,50.7306,1.05065363014803
"7575","RSMP","RSMP14015",0.50842,50.73069,0.461782964348328
"7576","RSMP","RSMP12237",0.2845,50.73083,3.80064678090627
"7577","RSMP","RSMP14668",0.5544,50.73089,20.5046434390468
"7578","RSMP","RSMP10257",-0.34057,50.73118,95.730650376681
"7579","RSMP","RSMP15007",0.56923,50.7312,20.0545279432903
"7580","RSMP","RSMP13865",0.50007,50.73126,0.542008234018815
"7581","RSMP","RSMP15004",0.56907,50.73133,23.7452262010586
"7582","RSMP","RSMP14557",0.54971,50.73134,68.2523494833567
"7583","RSMP","RSMP15660",0.61618,50.73151,0.199230582877759
"7584","RSMP","RSMP10355",-0.28167,50.73167,0.922096404345551
"7585","RSMP","RSMP15002",0.56898,50.73167,1.83109874444059
"7586","RSMP","RSMP15022",0.56985,50.7317,25.0639499169632
"7587","RSMP","RSMP10216",-0.36645,50.73179,19.4015714748951
"7588","RSMP","RSMP14766",0.55816,50.73189,209.994904114776
"7589","RSMP","RSMP15106",0.58017,50.73193,49.5869909035751
"7590","RSMP","RSMP15108",0.58032,50.73199,19.8966112898
"7591","RSMP","RSMP15105",0.58016,50.73201,7.63248061261449
"7592","RSMP","RSMP15104",0.58014,50.73202,6.06934685853104
"7593","RSMP","RSMP14900",0.56512,50.73217,24.5112989853379
"7594","RSMP","RSMP14895",0.56507,50.73226,2.02981429946269
"7595","RSMP","RSMP8222",-1.07868,50.73258,256.266989153657
"7596","RSMP","RSMP15447",0.59878,50.7326,616.120980537545
"7597","RSMP","RSMP15455",0.5992,50.7326,44.5666069067974
"7598","RSMP","RSMP15493",0.60088,50.73261,410.508560883873
"7599","RSMP","RSMP15456",0.5992,50.73264,137.421654669082
"7600","RSMP","RSMP15490",0.60068,50.7327,296.100418724271
"7601","RSMP","RSMP10033",-0.45773,50.73276,303.337721743218
"7602","RSMP","RSMP15055",0.57345,50.73282,0.067842515713372
"7603","RSMP","RSMP10139",-0.39917,50.73283,82.2080862967073
"7604","RSMP","RSMP15439",0.59847,50.73283,58.5894906846967
"7605","RSMP","RSMP15453",0.59895,50.73286,56.7038616288181
"7606","RSMP","RSMP15437",0.5984,50.73287,198.9457434377
"7607","RSMP","RSMP15467",0.59981,50.73287,191.901995794424
"7608","RSMP","RSMP15438",0.5984,50.73288,146.314301507502
"7609","RSMP","RSMP15468",0.59981,50.7329,209.624341801443
"7610","RSMP","RSMP15451",0.59885,50.73293,21.3930147504292
"7611","RSMP","RSMP15049",0.57308,50.73297,0.188015051447058
"7612","RSMP","RSMP15492",0.60078,50.733,178.564735630564
"7613","RSMP","RSMP15051",0.5731,50.73303,3.30045441898219
"7614","RSMP","RSMP15167",0.58473,50.73305,14.1129633704135
"7615","RSMP","RSMP15160",0.58395,50.73308,11.7376290055946
"7616","RSMP","RSMP15471",0.59984,50.7331,51.3939940787048
"7617","RSMP","RSMP15691",0.6202,50.73312,58.6558538410057
"7618","RSMP","RSMP15472",0.59984,50.73314,101.857928039415
"7619","RSMP","RSMP15436",0.59838,50.73315,330.998485616853
"7620","RSMP","RSMP15558",0.60542,50.73315,35.3653414297168
"7621","RSMP","RSMP15485",0.60039,50.7332,52.9957927299184
"7622","RSMP","RSMP15073",0.57585,50.73322,18.9826725006315
"7623","RSMP","RSMP15459",0.59935,50.73326,122.482037990444
"7624","RSMP","RSMP15440",0.5985,50.7333,117.614591975137
"7625","RSMP","RSMP15460",0.59935,50.7333,122.973629906454
"7626","RSMP","RSMP10734",-0.09982,50.73334,51.7888989308124
"7627","RSMP","RSMP10224",-0.35676,50.73335,268.726804048714
"7628","RSMP","RSMP15486",0.60048,50.73335,76.6248431050544
"7629","RSMP","RSMP15071",0.57562,50.73337,5.83949201371226
"7630","RSMP","RSMP15473",0.59992,50.7334,80.2447843597254
"7631","RSMP","RSMP15052",0.57322,50.73344,0.176188920419362
"7632","RSMP","RSMP15078",0.57638,50.7335,132.318145492797
"7633","RSMP","RSMP15464",0.59968,50.7335,33.9601530675048
"7634","RSMP","RSMP15164",0.58442,50.73358,19.2512472807145
"7635","RSMP","RSMP15469",0.59983,50.73358,186.522063000906
"7636","RSMP","RSMP15168",0.5849,50.7336,3.17042916222383
"7637","RSMP","RSMP15445",0.59859,50.7336,71.7638493584064
"7638","RSMP","RSMP15470",0.59983,50.7336,147.816460223735
"7639","RSMP","RSMP15478",0.60005,50.73361,110.237288193602
"7640","RSMP","RSMP15479",0.60005,50.73362,91.4400917247447
"7641","RSMP","RSMP15446",0.59859,50.73363,64.3990652397848
"7642","RSMP","RSMP15441",0.59856,50.7338,330.716137142829
"7643","RSMP","RSMP15444",0.59857,50.73382,38.5057774495049
"7644","RSMP","RSMP15452",0.59892,50.73382,83.7629122487874
"7645","RSMP","RSMP15028",0.57083,50.73383,9.09428085963622
"7646","RSMP","RSMP15442",0.59856,50.73383,33.0492452523111
"7647","RSMP","RSMP15443",0.59856,50.73385,378.110924503107
"7648","RSMP","RSMP17279",0.94896,50.73389,5.39000503143676
"7649","RSMP","RSMP15454",0.59902,50.734,108.13158992021
"7650","RSMP","RSMP15435",0.5983,50.7341,555.923340443853
"7651","RSMP","RSMP15448",0.59879,50.7341,66.0596663857238
"7652","RSMP","RSMP15449",0.59879,50.73413,28.8592911918791
"7653","RSMP","RSMP15495",0.60113,50.73419,70.7004929868136
"7654","RSMP","RSMP15496",0.60113,50.7342,46.105826470123
"7655","RSMP","RSMP7559",-1.40067,50.73424,190.965405547503
"7656","RSMP","RSMP15487",0.6005,50.73433,100.868182924476
"7657","RSMP","RSMP9909",-0.50863,50.73451,12.0023924612987
"7658","RSMP","RSMP9910",-0.50835,50.73454,2275.5891762002
"7659","RSMP","RSMP9911",-0.50806,50.7346,9.63663334508774
"7660","RSMP","RSMP7536",-1.41352,50.7347,4309.10625128674
"7661","RSMP","RSMP15075",0.57599,50.7347,43.0791867818355
"7662","RSMP","RSMP14968",0.566,50.73477,2.74752163876747
"7663","RSMP","RSMP15027",0.57025,50.7349,17.2187757176015
"7664","RSMP","RSMP17109",0.89134,50.735,24.8753858811557
"7665","RSMP","RSMP15930",0.64672,50.73503,31.7257749549522
"7666","RSMP","RSMP9344",-0.81846,50.73524,11.4966016598198
"7667","RSMP","RSMP9721",-0.57497,50.73534,185.809964506157
"7668","RSMP","RSMP14555",0.54952,50.73543,26.5031278655527
"7669","RSMP","RSMP15057",0.57367,50.7355,1.04875340938698
"7670","RSMP","RSMP14554",0.54947,50.73551,2.34278440404059
"7671","RSMP","RSMP14816",0.5628,50.73552,4.548371007181
"7672","RSMP","RSMP14833",0.56338,50.73555,215.883073771001
"7673","RSMP","RSMP15112",0.58054,50.73564,314.144646560728
"7674","RSMP","RSMP17039",0.8633,50.73581,0.944917767282441
"7675","RSMP","RSMP15282",0.58965,50.73583,55.4541065175376
"7676","RSMP","RSMP14821",0.56318,50.73587,93.8621604858233
"7677","RSMP","RSMP14815",0.56243,50.73588,88.1616173300819
"7678","RSMP","RSMP15286",0.5899,50.736,62.6133473051293
"7679","RSMP","RSMP15240",0.58895,50.73602,34.8812678052919
"7680","RSMP","RSMP15189",0.58683,50.73606,45.6364690450571
"7681","RSMP","RSMP15380",0.59342,50.73619,10.9876041360868
"7682","RSMP","RSMP15378",0.59337,50.73626,4.6639954267599
"7683","RSMP","RSMP15242",0.58902,50.73627,11.5802368816295
"7684","RSMP","RSMP9790",-0.54721,50.73628,55.5842694376277
"7685","RSMP","RSMP15317",0.59112,50.73635,55.828404956196
"7686","RSMP","RSMP9331",-0.82689,50.73645,2309.64203611777
"7687","RSMP","RSMP8170",-1.08543,50.73655,31.4083894715763
"7688","RSMP","RSMP15016",0.56952,50.73657,89.3546955166529
"7689","RSMP","RSMP14737",0.5565,50.73658,0.671236346878249
"7690","RSMP","RSMP14743",0.55713,50.7366,45.6532487931085
"7691","RSMP","RSMP15312",0.59098,50.7366,34.1713875565122
"7692","RSMP","RSMP14994",0.56832,50.73663,20.5956909237015
"7693","RSMP","RSMP15296",0.59053,50.73673,105.235970846008
"7694","RSMP","RSMP15345",0.59217,50.73673,51.612991077778
"7695","RSMP","RSMP15341",0.5919,50.73675,39.4006149963682
"7696","RSMP","RSMP15278",0.58945,50.73677,4.15623645327181
"7697","RSMP","RSMP15246",0.5891,50.73678,622.27190629351
"7698","RSMP","RSMP16900",0.83536,50.73683,227.9753808166
"7699","RSMP","RSMP15351",0.5924,50.73687,28.6469101832408
"7700","RSMP","RSMP15324",0.59135,50.73689,19.1338835316871
"7701","RSMP","RSMP14740",0.557,50.73693,17.6540596224114
"7702","RSMP","RSMP14734",0.55632,50.73695,2.61059439465783
"7703","RSMP","RSMP14778",0.559,50.73701,119.750697640756
"7704","RSMP","RSMP14797",0.56041,50.73711,271.718319693695
"7705","RSMP","RSMP16805",0.80652,50.73714,18.8897556803659
"7706","RSMP","RSMP15369",0.59302,50.73715,46.6311009940407
"7707","RSMP","RSMP8592",-1.01622,50.73719,24.5418213044229
"7708","RSMP","RSMP15370",0.59308,50.73727,136.791731142143
"7709","RSMP","RSMP15360",0.59268,50.73728,0.0154108296783626
"7710","RSMP","RSMP15367",0.593,50.7373,1334.89762798787
"7711","RSMP","RSMP15329",0.59143,50.73732,86.3780550413437
"7712","RSMP","RSMP15368",0.593,50.73734,141.508542232443
"7713","RSMP","RSMP15372",0.59313,50.73735,336.171914357255
"7714","RSMP","RSMP15644",0.61442,50.73735,165.871283970478
"7715","RSMP","RSMP15110",0.58037,50.73739,21.3455804990378
"7716","RSMP","RSMP15304",0.59068,50.7374,57.9300743372406
"7717","RSMP","RSMP15387",0.5938,50.73743,3598.24586914103
"7718","RSMP","RSMP15109",0.58034,50.73744,35.7450003372503
"7719","RSMP","RSMP14749",0.5574,50.73752,15.534671171939
"7720","RSMP","RSMP15406",0.5951,50.73752,2.21212793539551
"7721","RSMP","RSMP15392",0.594,50.73762,969.296030798178
"7722","RSMP","RSMP14739",0.55677,50.73765,289.872929190747
"7723","RSMP","RSMP14986",0.56723,50.73767,10.3638936735471
"7724","RSMP","RSMP15352",0.5924,50.73767,18.8061399798788
"7725","RSMP","RSMP14985",0.56722,50.73774,11.1263334925364
"7726","RSMP","RSMP15359",0.59267,50.73775,37.2195153315121
"7727","RSMP","RSMP15568",0.60583,50.73776,218.435619979937
"7728","RSMP","RSMP15400",0.5946,50.73778,1522.73481702878
"7729","RSMP","RSMP15408",0.5953,50.73785,44.4447155688289
"7730","RSMP","RSMP15397",0.5944,50.7379,151.213377347407
"7731","RSMP","RSMP14748",0.55735,50.73795,83.8536076531663
"7732","RSMP","RSMP14394",0.53339,50.73799,0.530945306585309
"7733","RSMP","RSMP14700",0.55547,50.73813,79.7952199862488
"7734","RSMP","RSMP14742",0.55703,50.73815,223.494444049804
"7735","RSMP","RSMP15348",0.59233,50.73825,19.940853784863
"7736","RSMP","RSMP15361",0.59269,50.73825,1630.08669250643
"7737","RSMP","RSMP17127",0.90134,50.7383,66.4147613596561
"7738","RSMP","RSMP14807",0.56118,50.73833,54.1675760253232
"7739","RSMP","RSMP15349",0.59234,50.73837,1038.97110445381
"7740","RSMP","RSMP15373",0.59315,50.73843,38.1338257058522
"7741","RSMP","RSMP14717",0.55578,50.73845,41.6961057170619
"7742","RSMP","RSMP14458",0.54076,50.73846,4.38737133573051
"7743","RSMP","RSMP14459",0.54077,50.73847,46.0881662250476
"7744","RSMP","RSMP14733",0.5563,50.73847,152.880908037691
"7745","RSMP","RSMP15339",0.59175,50.73847,31.8056267452614
"7746","RSMP","RSMP15390",0.59397,50.7385,6.45704247590867
"7747","RSMP","RSMP15347",0.59232,50.7388,86.2556783735849
"7748","RSMP","RSMP15386",0.59379,50.73882,24.4797744103178
"7749","RSMP","RSMP14767",0.55817,50.73885,30.5352094050003
"7750","RSMP","RSMP7977",-1.18956,50.73889,47.8010932980201
"7751","RSMP","RSMP10275",-0.33247,50.7389,34.7767432206069
"7752","RSMP","RSMP14728",0.55613,50.7389,8.31689760618122
"7753","RSMP","RSMP14755",0.55772,50.73891,24.3325211716966
"7754","RSMP","RSMP15404",0.59495,50.73894,45.889139747009
"7755","RSMP","RSMP15376",0.59327,50.73897,194.397703538434
"7756","RSMP","RSMP15379",0.59337,50.73901,171.889614029898
"7757","RSMP","RSMP14753",0.55766,50.73903,2.49807173433432
"7758","RSMP","RSMP14390",0.53332,50.73904,0.730181543288818
"7759","RSMP","RSMP15334",0.59162,50.73905,4.95602276215529
"7760","RSMP","RSMP15333",0.59151,50.73906,88.7636850054886
"7761","RSMP","RSMP15356",0.59262,50.73908,5.90573806043594
"7762","RSMP","RSMP15388",0.5938,50.73912,92.423330102648
"7763","RSMP","RSMP14385",0.53327,50.73913,1.1824751818238
