"","data","sta","x","y","AFDW_Dep"
"9470","RSMP","RSMP1371",-5.22848,52.75854,2.67243886767453
"9471","RSMP","RSMP13710",0.48603,50.48368,1.97360488232439
"9472","RSMP","RSMP13711",0.48612,50.65236,0.0199955336928774
"9473","RSMP","RSMP13712",0.48622,58.36217,15.41740204238
"9474","RSMP","RSMP13713",0.48633,53.09117,50.4693900002378
"9475","RSMP","RSMP13714",0.48704,53.65658,17.22688234038
"9476","RSMP","RSMP13715",0.4871,50.48732,0.181987823394163
"9477","RSMP","RSMP13716",0.48735,53.42089,3.51365257141808
"9478","RSMP","RSMP13717",0.48742,53.42556,4.19728446535382
"9479","RSMP","RSMP13718",0.48746,53.42318,22.0772443852898
"9480","RSMP","RSMP13719",0.48757,53.31178,2.00055977202758
"9481","RSMP","RSMP1372",-5.22834,51.82262,25.0465764180185
"9482","RSMP","RSMP13720",0.48762,50.48937,4.35568129698727
"9483","RSMP","RSMP13721",0.48785,53.23252,0.199223360662064
"9484","RSMP","RSMP13722",0.48802,50.37782,0.433700098456986
"9485","RSMP","RSMP13723",0.48806,50.37769,0.91452237070729
"9486","RSMP","RSMP13724",0.48822,50.37783,0.647303633948218
"9487","RSMP","RSMP13725",0.48842,50.49017,16.7936934564687
"9488","RSMP","RSMP13726",0.48882,50.38699,36.5068456028197
"9489","RSMP","RSMP13727",0.48885,53.3362,4.13178537129214
"9490","RSMP","RSMP13728",0.48898,50.48242,1.39202115375954
"9491","RSMP","RSMP13729",0.489,53.38933,0.274200093965495
"9492","RSMP","RSMP1373",-5.22815,49.33191,24.0765305034022
"9493","RSMP","RSMP13730",0.48932,50.51108,16.1536586338827
"9494","RSMP","RSMP13731",0.48936,53.39164,59.8802019738917
"9495","RSMP","RSMP13732",0.48936,53.3939,23.7579746643057
"9496","RSMP","RSMP13734",0.48981,52.98542,NA
"9497","RSMP","RSMP13735",0.48991,53.41066,1.24336861487789
"9498","RSMP","RSMP13736",0.48995,50.48635,1.93586592327272
"9499","RSMP","RSMP13737",0.49058,50.49012,5.29338606419035
"9500","RSMP","RSMP13738",0.49073,50.6564,11.1471633328182
"9501","RSMP","RSMP13739",0.49103,53.42096,1.05446051064275
"9502","RSMP","RSMP1374",-5.22684,51.74639,2.62175805278979
"9503","RSMP","RSMP13740",0.49105,50.38538,53.7305598560163
"9504","RSMP","RSMP13741",0.49107,53.42318,16.2668332663613
"9505","RSMP","RSMP13742",0.49113,50.3854,6.96896778961385
"9506","RSMP","RSMP13743",0.49118,50.3854,15.3653496253563
"9507","RSMP","RSMP13744",0.49119,50.38547,6.13778336834026
"9508","RSMP","RSMP13745",0.4912,50.38537,27.723088477834
"9509","RSMP","RSMP13746",0.4914,53.42547,0.396138142435223
"9510","RSMP","RSMP13747",0.49149,50.50946,5.57613184731092
"9511","RSMP","RSMP13748",0.4915,50.50945,3.60168248480067
"9512","RSMP","RSMP13749",0.49155,50.50942,46.0673525387154
"9513","RSMP","RSMP1375",-5.22648,53.43203,9.98846041713204
"9514","RSMP","RSMP13750",0.49157,50.50943,9.4069857445967
"9515","RSMP","RSMP13751",0.49158,50.50952,4.51106202097441
"9516","RSMP","RSMP13752",0.49183,53.31482,52.4926522753634
"9517","RSMP","RSMP13753",0.49187,53.4584,42.7941125694907
"9518","RSMP","RSMP13754",0.49198,50.66875,22.1618314503818
"9519","RSMP","RSMP13755",0.49228,50.5846,0.358314837561538
"9520","RSMP","RSMP13756",0.49277,53.43742,7.60993759602354
"9521","RSMP","RSMP13757",0.49285,53.38931,3.67474767010763
"9522","RSMP","RSMP13758",0.49296,53.3916,3.47891161000304
"9523","RSMP","RSMP13759",0.49304,53.37632,9.67069890101776
"9524","RSMP","RSMP1376",-5.22617,52.68734,7.54691509082123
"9525","RSMP","RSMP13760",0.49318,50.76122,1.06590242422518
"9526","RSMP","RSMP13761",0.49321,53.39391,5.96996870844117
"9527","RSMP","RSMP13762",0.49344,53.25875,1.71475808377198
"9528","RSMP","RSMP13764",0.49373,50.42668,19.4890097517275
"9529","RSMP","RSMP13765",0.4941,50.48757,1.26878614809693
"9530","RSMP","RSMP13766",0.4943,50.76227,0.0489658798994784
"9531","RSMP","RSMP13767",0.49435,50.76218,2.91045690543416
"9532","RSMP","RSMP13768",0.49448,50.6695,3.1169653303035
"9533","RSMP","RSMP13769",0.49451,53.4163,2.23735031307372
"9534","RSMP","RSMP1377",-5.226,55.161,0.337307065618575
"9535","RSMP","RSMP13770",0.49452,50.76228,3.67505794149052
"9536","RSMP","RSMP13771",0.49466,53.3121,107.41345624932
"9537","RSMP","RSMP13772",0.49471,53.29048,0.0763742755441852
"9538","RSMP","RSMP13773",0.49475,50.46409,7.46011636201315
"9539","RSMP","RSMP13775",0.49478,50.4853,1.32915605050396
"9540","RSMP","RSMP13776",0.49479,53.4208,0.824799378604426
"9541","RSMP","RSMP13777",0.49484,53.32676,10.5129891647896
"9542","RSMP","RSMP13778",0.49491,53.41872,1.70047351677808
"9543","RSMP","RSMP13779",0.49492,50.45276,24.291901511431
"9544","RSMP","RSMP1378",-5.22493,53.53524,0.707889494096893
"9545","RSMP","RSMP13780",0.49498,53.31228,1.52425059704574
"9546","RSMP","RSMP13781",0.49509,50.7692,0.0564679429173392
"9547","RSMP","RSMP13782",0.49511,53.42297,1.29910185788151
"9548","RSMP","RSMP13783",0.49514,50.7691,0.163400734302748
"9549","RSMP","RSMP13784",0.49517,50.50555,6.09263650997664
"9550","RSMP","RSMP13785",0.49524,53.4252,5.77169459558173
"9551","RSMP","RSMP13786",0.49537,50.49038,5.32500847651852
"9552","RSMP","RSMP13787",0.49543,53.29905,0.0426701964638917
"9553","RSMP","RSMP13788",0.49563,50.67008,5.12012566969042
"9554","RSMP","RSMP13789",0.49582,53.48099,1.64249245886303
"9555","RSMP","RSMP1379",-5.2244,51.86139,0.450620400443939
"9556","RSMP","RSMP13790",0.49591,50.50231,73.1072260228084
"9557","RSMP","RSMP13791",0.49603,53.64249,11.153055447958
"9558","RSMP","RSMP13792",0.49606,50.48565,22.2211800099661
"9559","RSMP","RSMP13793",0.49607,55.72615,20.9661788282179
"9560","RSMP","RSMP13794",0.49617,50.34963,23.3766425714279
"9561","RSMP","RSMP13795",0.49618,50.48095,10.5114194345753
"9562","RSMP","RSMP13796",0.4962,50.66912,6.01763395478766
"9563","RSMP","RSMP13797",0.49624,50.34834,4.80780769015024
"9564","RSMP","RSMP13798",0.49655,53.33064,1.57007022770793
"9565","RSMP","RSMP13799",0.49655,53.38928,0.581573191466612
"9566","RSMP","RSMP138",-9.0044,49.06897,26.162657840025
"9567","RSMP","RSMP1380",-5.22366,52.61638,2.84134387293886
"9568","RSMP","RSMP13800",0.49669,53.39161,1.05665275667485
"9569","RSMP","RSMP13801",0.49684,53.44119,0.629608656094148
"9570","RSMP","RSMP13802",0.4969,53.39381,35.2325360130922
"9571","RSMP","RSMP13803",0.49715,50.45914,38.2830733040018
"9572","RSMP","RSMP13804",0.49771,53.34653,3.44941491768195
"9573","RSMP","RSMP13805",0.49773,50.32755,9.24305077094617
"9574","RSMP","RSMP13806",0.49783,53.26668,0.0410935562953719
"9575","RSMP","RSMP13807",0.49787,50.51748,18.2248026234141
"9576","RSMP","RSMP13808",0.49787,50.51755,2.77370036923828
"9577","RSMP","RSMP13809",0.49788,50.51746,41.0750125670504
"9578","RSMP","RSMP1381",-5.22215,53.31353,41.6495177399014
"9579","RSMP","RSMP13810",0.49801,50.5007,7.00122820604911
"9580","RSMP","RSMP13811",0.49805,50.51748,5.47960222856518
"9581","RSMP","RSMP13812",0.4981,50.48395,5.81422540320335
"9582","RSMP","RSMP13813",0.49812,50.50072,7.84579796210663
"9583","RSMP","RSMP13814",0.49815,50.48406,9.46154508021657
"9584","RSMP","RSMP13815",0.49817,50.50066,23.8655190521316
"9585","RSMP","RSMP13816",0.49818,50.48396,1.40627587981588
"9586","RSMP","RSMP13817",0.4982,50.48417,13.6778415126927
"9587","RSMP","RSMP13818",0.49821,50.48399,8.26486869303361
"9588","RSMP","RSMP13819",0.49821,50.50063,12.3650950287059
"9589","RSMP","RSMP1382",-5.2217,55.1674,0.753033037735514
"9590","RSMP","RSMP13820",0.49822,50.48401,21.2899666291238
"9591","RSMP","RSMP13821",0.49822,50.48404,14.1705362356886
"9592","RSMP","RSMP13822",0.49824,50.48402,5.91600513894991
"9593","RSMP","RSMP13823",0.49825,50.6696,5.62028015511331
"9594","RSMP","RSMP13824",0.49826,50.48403,11.7086182760749
"9595","RSMP","RSMP13825",0.49827,50.48399,12.3454005224559
"9596","RSMP","RSMP13826",0.49827,50.48404,4.46718009820899
"9597","RSMP","RSMP13827",0.49827,50.48406,7.51710159703697
"9598","RSMP","RSMP13828",0.49828,50.48395,12.5200074951998
"9599","RSMP","RSMP13829",0.49828,50.48397,2.92412232712592
"9600","RSMP","RSMP1383",-5.22151,53.44037,22.863706305479
"9601","RSMP","RSMP13830",0.49828,50.48403,11.8184994829185
"9602","RSMP","RSMP13831",0.49829,50.48404,12.0216600184276
"9603","RSMP","RSMP13832",0.49831,50.484,4.00462028181435
"9604","RSMP","RSMP13833",0.49831,53.41641,0.00849776832591856
"9605","RSMP","RSMP13834",0.49832,50.484,6.7333707922031
"9606","RSMP","RSMP13835",0.49833,50.50058,4.70414448561156
"9607","RSMP","RSMP13836",0.49835,50.48394,19.7307891523
"9608","RSMP","RSMP13837",0.49837,53.36722,5.9415916488402
"9609","RSMP","RSMP13838",0.49839,50.48402,12.041816297282
"9610","RSMP","RSMP13839",0.49841,53.4186,0.271319900403779
"9611","RSMP","RSMP1384",-5.22149,52.54518,22.6359099146463
"9612","RSMP","RSMP13840",0.49863,53.42076,0.227012768711472
"9613","RSMP","RSMP13841",0.49866,50.50053,2.56335169032862
"9614","RSMP","RSMP13842",0.49869,50.50045,2.78425418947729
"9615","RSMP","RSMP13843",0.49869,55.91497,15.705697449175
"9616","RSMP","RSMP13844",0.4987,50.66813,4.09465136445809
"9617","RSMP","RSMP13845",0.49876,50.40143,5.43852997087614
"9618","RSMP","RSMP13846",0.49876,53.36221,0.81772154579337
"9619","RSMP","RSMP13847",0.49879,53.42292,2.47434398024719
"9620","RSMP","RSMP13848",0.4989,53.283,NA
"9621","RSMP","RSMP13849",0.49898,53.36891,0.397308361920981
"9622","RSMP","RSMP1385",-5.22,51.74,2.04348402130017
"9623","RSMP","RSMP13850",0.499,53.4253,2.31298579656004
"9624","RSMP","RSMP13852",0.49939,50.45751,19.8076539512889
"9625","RSMP","RSMP13853",0.4995,53.37801,3.5794565134804
"9626","RSMP","RSMP13854",0.49956,50.49399,6.16791652341974
"9627","RSMP","RSMP13855",0.49973,50.67025,13.8545303290843
"9628","RSMP","RSMP13856",0.49981,50.69277,3.53994638276246
"9629","RSMP","RSMP13857",0.49994,53.38251,10.5796114911288
"9630","RSMP","RSMP13858",0.49994,53.38698,15.1598645555539
"9631","RSMP","RSMP13859",0.49999,53.63016,5.35858115840421
"9632","RSMP","RSMP1386",-5.22,51.82,67.0039238902865
"9633","RSMP","RSMP13860",0.5,53.25,35.9363578752675
"9634","RSMP","RSMP13861",0.5,53.8,13.080756739068
"9635","RSMP","RSMP13862",0.5,54.25,6.25036030090495
"9636","RSMP","RSMP13863",0.5,54.75,4.51157303913886
"9637","RSMP","RSMP13864",0.5,55.75,108.404446052459
"9638","RSMP","RSMP13865",0.50007,50.73126,0.157781769409578
"9639","RSMP","RSMP13866",0.50007,50.77126,0.549946551442581
"9640","RSMP","RSMP13867",0.50007,53.11533,21.0133702448754
"9641","RSMP","RSMP13868",0.50012,50.49,0.572645295538388
"9642","RSMP","RSMP13869",0.50018,53.38923,5.74902715474061
"9643","RSMP","RSMP1387",-5.22,51.86,0.179361959966799
"9644","RSMP","RSMP13870",0.50021,50.74974,0.184298649328544
"9645","RSMP","RSMP13871",0.50023,50.78896,1.18580187654688
"9646","RSMP","RSMP13872",0.50033,50.74991,0.0868344480671518
"9647","RSMP","RSMP13873",0.50035,50.74988,0.437112675387017
"9648","RSMP","RSMP13874",0.50039,53.41113,1.06616566181265
"9649","RSMP","RSMP13875",0.50042,50.67206,70.0239847787043
"9650","RSMP","RSMP13876",0.50042,53.33065,0.141631479939552
"9651","RSMP","RSMP13877",0.50044,53.39147,9.80567237018781
"9652","RSMP","RSMP13878",0.50045,50.30728,5.37177227334037
"9653","RSMP","RSMP13879",0.50057,53.40849,0.0409177864131514
"9654","RSMP","RSMP1388",-5.21759,53.19504,24.31663495984
"9655","RSMP","RSMP13880",0.50057,53.41233,0.0346707727313298
"9656","RSMP","RSMP13881",0.50062,53.39371,3.14699950376556
"9657","RSMP","RSMP13882",0.50062,53.41337,NA
"9658","RSMP","RSMP13883",0.50064,50.39548,4.78924541870854
"9659","RSMP","RSMP13884",0.50083,50.74092,26.4076135284324
"9660","RSMP","RSMP13885",0.50096,50.54892,5.39541587979867
"9661","RSMP","RSMP13886",0.50104,53.41003,0.0289617288518091
"9662","RSMP","RSMP13887",0.50106,50.39987,5.74837053841867
"9663","RSMP","RSMP13888",0.50106,50.39991,4.60471498086133
"9664","RSMP","RSMP13889",0.50109,53.40914,NA
"9665","RSMP","RSMP1389",-5.21483,52.78395,2.96808446916104
"9666","RSMP","RSMP13890",0.5011,50.39981,67.4537917474173
"9667","RSMP","RSMP13891",0.50112,50.39987,1.61434084038091
"9668","RSMP","RSMP13892",0.50113,50.39989,26.4014562736504
"9669","RSMP","RSMP13893",0.50125,53.40762,2.53770861904409
"9670","RSMP","RSMP13894",0.50132,53.19322,0.192831726136691
"9671","RSMP","RSMP13895",0.50136,53.26289,0.0368446721324126
"9672","RSMP","RSMP13896",0.50139,50.50937,13.8682677458071
"9673","RSMP","RSMP13897",0.50139,53.34651,5.51911063227758
"9674","RSMP","RSMP13898",0.50147,50.48765,1.76059251412138
"9675","RSMP","RSMP13899",0.5018,50.66827,6.59248595607991
"9676","RSMP","RSMP139",-9.00172,49.46643,0.433505790535854
"9677","RSMP","RSMP1390",-5.21277,54.0817,8.78427735440045
"9678","RSMP","RSMP13900",0.50183,53.1536,10.7741537875904
"9679","RSMP","RSMP13901",0.50191,53.40638,NA
"9680","RSMP","RSMP13902",0.50205,53.41604,0.00424888416295928
"9681","RSMP","RSMP13903",0.50213,53.41262,0.0493339438440011
"9682","RSMP","RSMP13904",0.50213,53.41852,0.463490824181296
"9683","RSMP","RSMP13905",0.5022,53.20311,11.2970663983487
"9684","RSMP","RSMP13906",0.50221,53.42063,0.182140209329992
"9685","RSMP","RSMP13907",0.50224,53.41141,0.32768955366355
"9686","RSMP","RSMP13908",0.50239,53.42512,1.13033210602624
"9687","RSMP","RSMP13909",0.50243,50.66993,4.77204059711451
"9688","RSMP","RSMP1391",-5.21267,54.08178,13.5090653421932
"9689","RSMP","RSMP13910",0.50252,53.36209,0.360879248589029
"9690","RSMP","RSMP13911",0.50252,53.42298,3.47311752998023
"9691","RSMP","RSMP13912",0.50259,53.31169,3.23203473141686
"9692","RSMP","RSMP13913",0.50262,53.42752,2.54941002121431
"9693","RSMP","RSMP13914",0.5027,54.46705,14.7411624005057
"9694","RSMP","RSMP13915",0.5028,50.39483,17.1331659617554
"9695","RSMP","RSMP13916",0.50283,53.43205,2.39758680529031
"9696","RSMP","RSMP13917",0.50288,53.3205,8.99142725580077
"9697","RSMP","RSMP13918",0.50289,53.36888,3.33475881279977
"9698","RSMP","RSMP13919",0.50291,50.39474,1.92067542600788
"9699","RSMP","RSMP1392",-5.21236,52.713,1.0490848080162
"9700","RSMP","RSMP13920",0.50292,50.3948,5.67817344753445
"9701","RSMP","RSMP13921",0.503,50.39483,19.0397162933197
"9702","RSMP","RSMP13922",0.50308,53.21332,4.02665546499791
"9703","RSMP","RSMP13923",0.50312,50.47435,54.1113165857612
"9704","RSMP","RSMP13924",0.50327,50.64588,6.61842237387238
"9705","RSMP","RSMP13925",0.5033,53.6117,152.108386156089
"9706","RSMP","RSMP13926",0.50331,50.64586,3.70776589130818
"9707","RSMP","RSMP13927",0.50338,53.37793,0.564303738002867
"9708","RSMP","RSMP13928",0.5034,53.4365,0.283984907819879
"9709","RSMP","RSMP13929",0.50349,50.50773,4.96902437638481
"9710","RSMP","RSMP13930",0.50354,50.50762,20.1075666660651
"9711","RSMP","RSMP13931",0.50356,50.50767,9.51878886317824
"9712","RSMP","RSMP13932",0.50356,50.50773,9.10186341102789
"9713","RSMP","RSMP13933",0.50358,50.50773,11.8149138001574
"9714","RSMP","RSMP13934",0.50362,50.43038,6.40735023180922
"9715","RSMP","RSMP13935",0.50367,50.43112,3.78289606549618
"9716","RSMP","RSMP13936",0.50371,53.38242,3.98622538330401
"9717","RSMP","RSMP13937",0.50375,50.43077,3.60620493752496
"9718","RSMP","RSMP13938",0.50391,53.38688,1.04657340566432
"9719","RSMP","RSMP13939",0.50394,53.44556,14.5561157586041
"9720","RSMP","RSMP1394",-5.20999,52.64184,26.9271891918293
"9721","RSMP","RSMP13940",0.50403,50.48395,1.23559837954134
"9722","RSMP","RSMP13941",0.50408,53.06108,0.286662457780258
"9723","RSMP","RSMP13942",0.5042,53.33063,0.606244508761284
"9724","RSMP","RSMP13943",0.50423,50.48593,6.25320570319595
"9725","RSMP","RSMP13944",0.50425,53.39141,1.03714683246233
"9726","RSMP","RSMP13945",0.50427,50.4182,4.45053482994295
"9727","RSMP","RSMP13946",0.50428,53.38917,0.343083301025685
"9728","RSMP","RSMP13948",0.50436,53.39367,2.35782925122328
"9729","RSMP","RSMP1395",-5.20976,53.66409,14.100734483979
"9730","RSMP","RSMP13950",0.50445,53.4545,12.0355375029168
"9731","RSMP","RSMP13951",0.50452,53.39813,0.214465243886604
"9732","RSMP","RSMP13952",0.50459,53.3959,0.766259283792007
"9733","RSMP","RSMP13954",0.50477,50.67003,5.31215374742755
"9734","RSMP","RSMP13955",0.50516,53.34632,0.614393034204494
"9735","RSMP","RSMP13956",0.50519,50.40793,3.58138517624047
"9736","RSMP","RSMP13957",0.50527,50.81206,1.11100760077179
"9737","RSMP","RSMP13958",0.50532,53.46798,4.86472351710126
"9738","RSMP","RSMP13959",0.50574,53.30312,0.0990712449058506
"9739","RSMP","RSMP13960",0.50582,50.52232,6.63660553727217
"9740","RSMP","RSMP13961",0.50584,53.41617,NA
"9741","RSMP","RSMP13962",0.50589,53.41835,0.0417202123512547
"9742","RSMP","RSMP13963",0.50596,53.42744,8.88972944664234
"9743","RSMP","RSMP13964",0.50599,53.6197,35.6638404529104
"9744","RSMP","RSMP13965",0.5061,53.42073,0.0795392522971143
"9745","RSMP","RSMP13966",0.50619,53.36209,0.712854930394283
"9746","RSMP","RSMP13967",0.50622,53.58414,22.4768207987007
"9747","RSMP","RSMP13968",0.50623,53.4252,0.423364251923216
"9748","RSMP","RSMP13969",0.50633,50.51226,3.86946719801306
"9749","RSMP","RSMP1397",-5.2077,52.57086,10.8808738643094
"9750","RSMP","RSMP13970",0.50643,50.67017,3.88822683996991
"9751","RSMP","RSMP13971",0.50649,53.48362,2.27669255718945
"9752","RSMP","RSMP13972",0.50657,53.36887,0.614741985541535
"9753","RSMP","RSMP13973",0.50658,50.49227,1.76415469078092
"9754","RSMP","RSMP13974",0.50662,50.55452,0.464038011267812
"9755","RSMP","RSMP13975",0.50663,50.66853,32.9911661922016
"9756","RSMP","RSMP13976",0.50665,50.43185,11.8975994410836
"9757","RSMP","RSMP13977",0.50667,53.432,4.35612912640039
"9758","RSMP","RSMP13978",0.50669,53.42298,2.83054416637756
"9759","RSMP","RSMP13979",0.5067,50.51183,12.992722817511
"9760","RSMP","RSMP1398",-5.2075,49.25288,16.1892158655797
"9761","RSMP","RSMP13980",0.50674,50.55545,1.20224810328899
"9762","RSMP","RSMP13981",0.50679,50.5564,0.539923919073764
"9763","RSMP","RSMP13982",0.50687,50.51205,1.64419457795823
"9764","RSMP","RSMP13983",0.50691,50.51237,6.3728556023348
"9765","RSMP","RSMP13984",0.50691,50.51238,1.87449359876689
"9766","RSMP","RSMP13985",0.50692,50.51233,4.00846760972899
"9767","RSMP","RSMP13986",0.50693,50.66808,47.1874123832306
"9768","RSMP","RSMP13987",0.50694,50.43059,0.550039565139733
"9769","RSMP","RSMP13988",0.50697,50.51207,1.27345770707942
"9770","RSMP","RSMP13989",0.50701,53.40769,0.315588397307564
"9771","RSMP","RSMP1399",-5.2063,59.37847,91.8884892643601
"9772","RSMP","RSMP13990",0.50704,50.51209,8.98254521029073
"9773","RSMP","RSMP13991",0.50715,50.39522,12.0230553162304
"9774","RSMP","RSMP13992",0.50717,53.4364,3.15564321567339
"9775","RSMP","RSMP13993",0.50718,50.51137,10.5838047118376
"9776","RSMP","RSMP13994",0.50727,53.37782,0.283619895247305
"9777","RSMP","RSMP13995",0.5074,53.18545,4.25127596109639
"9778","RSMP","RSMP13996",0.50747,53.38238,0.314915190224274
"9779","RSMP","RSMP13997",0.50765,53.44534,4.46077495870253
"9780","RSMP","RSMP13998",0.50768,53.33062,3.46486831107133
"9781","RSMP","RSMP13999",0.50775,50.5004,8.30534186865868
"9782","RSMP","RSMP14",-9.38969,48.99161,98.4475607266743
"9783","RSMP","RSMP140",-9,49.5,54.6474258064515
"9784","RSMP","RSMP1400",-5.2062,53.5695,0.0366011278155079
"9785","RSMP","RSMP14000",0.5078,50.48855,5.53856933939069
"9786","RSMP","RSMP14001",0.50784,53.38688,0.0247158560849598
"9787","RSMP","RSMP14002",0.50791,53.40519,0.00239999999999994
"9788","RSMP","RSMP14003",0.50794,53.38907,0.0234977683259192
"9789","RSMP","RSMP14004",0.50804,53.45444,2.18220697815387
"9790","RSMP","RSMP14005",0.50806,53.39128,0.0763742755441852
"9791","RSMP","RSMP14006",0.50807,53.40969,0.0289617288518091
"9792","RSMP","RSMP14007",0.50811,53.40691,0.0155387762237764
"9793","RSMP","RSMP14008",0.50817,53.3958,0.0116510486629583
"9794","RSMP","RSMP14009",0.50818,53.40879,0.00239999999999994
"9795","RSMP","RSMP1401",-5.20396,51.83702,1.50082190997938
"9796","RSMP","RSMP14010",0.50822,53.41322,0.0214556963683986
"9797","RSMP","RSMP14011",0.50826,53.39358,0.666754294613963
"9798","RSMP","RSMP14012",0.50829,53.39814,NA
"9799","RSMP","RSMP14013",0.50833,50.3236,3.52406654262762
"9800","RSMP","RSMP14014",0.50841,53.40768,0.315588397307564
"9801","RSMP","RSMP14015",0.50842,50.73069,0.260347769661491
"9802","RSMP","RSMP14016",0.50842,53.29207,10.3275159883354
"9803","RSMP","RSMP14017",0.50844,53.41102,NA
"9804","RSMP","RSMP14018",0.50849,50.7306,0.562258346480398
"9805","RSMP","RSMP14019",0.50856,53.40594,0.594244217215617
"9806","RSMP","RSMP1402",-5.20324,53.47464,3.71637770973132
"9807","RSMP","RSMP14020",0.50868,53.4124,NA
"9808","RSMP","RSMP14021",0.50878,50.43024,9.56320408169402
"9809","RSMP","RSMP14022",0.50886,50.43025,73.3462938414818
"9810","RSMP","RSMP14023",0.50887,53.4678,1.52523277783096
"9811","RSMP","RSMP14024",0.5089,50.43019,21.6428908770172
"9812","RSMP","RSMP14025",0.5089,50.43025,6.87496510280803
"9813","RSMP","RSMP14026",0.50896,50.4302,12.4835463116939
"9814","RSMP","RSMP14027",0.50898,53.3462,0.627822347361302
